Feature	Gain	Cover	Frequency	pos
mtarjeta_master_consumo_lag2_-_mtarjeta_visa_consumo/mrentabilidad_lag1/cdescubierto_preacordado_lag1/mrentabilidad_annual_lag1/mcuentas_saldo_lag2/mpayroll_sobre_edad_delta1/mcaja_ahorro/mcomisiones_delta1/mcomisiones_lag2/mcomisiones_delta1/cproductos_lag2	0.0766181492357853	0.00701919706006024	0.00314267756128221	1
mrentabilidad_lag1/cdescubierto_preacordado_lag1_-_mpayroll_lag1/ctarjeta_visa_transacciones_delta1/Master_mpagominimo_lag2/mpayroll_sobre_edad/Visa_fechaalta_lag1/mtarjeta_visa_consumo_lag2/mrentabilidad_annual/Visa_fechaalta_delta1	0.0564692136845502	0.0178174778076701	0.00754242614707731	2
mrentabilidad_annual_lag2/mactivos_margen_delta1/mcomisiones_delta2/mpayroll_sobre_edad_lag1/cdescubierto_preacordado_lag2/mcaja_ahorro_delta2/mactivos_margen_lag1/kmes_delta1/mtarjeta_visa_consumo_delta1/mcaja_ahorro/mcomisiones_delta2/mrentabilidad_annual_delta2/mpasivos_margen/mcuentas_saldo_lag2/mpasivos_margen_delta1	0.0496006745776366	0.0067514595365065	0.00314267756128221	3
mcomisiones_delta2/mpayroll_sobre_edad_lag1/mrentabilidad_lag2/mcuentas_saldo_delta1/mcomisiones/mrentabilidad/mtarjeta_visa_consumo_lag1/mrentabilidad_annual_lag1/mrentabilidad_lag1/cdescubierto_preacordado_lag1/cproductos_lag1	0.0423925130266469	0.00227821563775882	0.00188560653676933	4
mrentabilidad_annual_lag2/cliente_antiguedad_lag1/mrentabilidad_lag1/mpasivos_margen_lag1/mcaja_ahorro	0.0400571180376564	0.00323801621175172	0.00628535512256443	5
mpasivos_margen_delta1/kmes_lag2_-_mpasivos_margen_lag2	0.0389349815100481	0.0109157217501086	0.0100565681961031	6
mpayroll_sobre_edad_lag2/ccomisiones_mantenimiento_lag2/mcaja_ahorro_lag1/cproductos_lag2	0.02973978192893	0.0178999661308537	0.0100565681961031	7
mrentabilidad/chomebanking_transacciones_lag1/mrentabilidad_lag1/mactivos_margen_delta1/ctrx_quarter_delta1_-_internet_delta1/cpayroll_trx/cproductos_lag2/mcuentas_saldo_delta2/ctarjeta_visa_transacciones_delta2/mrentabilidad_annual_delta1/mrentabilidad_annual/mactivos_margen_delta1	0.025219332593208	0.0227458055911005	0.00817096165933375	8
mtarjeta_visa_consumo_lag1/mrentabilidad_annual_lag1_-_mrentabilidad_annual/cliente_edad_lag1/Master_fechaalta_delta1	0.0188726300659091	0.0192715092671786	0.0163419233186675	9
mcuenta_corriente_delta1_-_mrentabilidad_annual_lag2	0.0181931234601795	0.00560990503007503	0.011313639220616	10
