Feature	Gain	Cover	Frequency	pos
ctrx_quarter_lag1_-_cdescubierto_preacordado_lag2	0.149981540452017	0.0147040765596532	0.00867650867650868	1
mpayroll_delta1/cpayroll_trx_-_mcaja_ahorro	0.0298435645209584	0.00768310779308636	0.00297850297850298	2
mtarjeta_visa_consumo_-_mpasivos_margen_delta1/kmes_lag2	0.022301530684543	0.00430459082371236	0.00388500388500389	3
mtarjeta_visa_consumo_-_mcomisiones_delta2	0.0207591617289884	0.0106609468189531	0.00712250712250712	4
cliente_edad_lag2_-_mpayroll_sobre_edad_lag2/ccomisiones_mantenimiento_lag2	0.0180316050413492	0.0092148368341976	0.00556850556850557	5
mprestamos_personales/mprestamos_personales_lag1	0.015307483108525	0.0125253258213949	0.00518000518000518	6
ccallcenter_transacciones_delta1_-_mcaja_ahorro_lag2	0.0148468223396793	0.00383719048556518	0.00401450401450401	7
mcaja_ahorro_lag2_-_mactivos_margen_delta2	0.0141553116444258	0.00221922395189666	0.00259000259000259	8
mrentabilidad_annual_lag1/mcaja_ahorro_delta1/mrentabilidad/chomebanking_transacciones_lag1	0.0130275909192681	0.00520242275817736	0.00699300699300699	9
mpayroll_+_cpayroll_trx_delta2/mrentabilidad_lag1	0.0106217823291744	0.00305232623059356	0.00207200207200207	10
mcuenta_corriente_lag1_+_mprestamos_personales_lag1	0.0102084296657023	0.00267961534642563	0.00142450142450142	11
mpayroll_sobre_edad/Visa_fechaalta_lag1	0.00979755861016846	0.00369646189213305	0.0022015022015022	12
mpayroll_sobre_edad_delta2_-_mrentabilidad_annual/Visa_fechaalta_delta1	0.00894291808842988	0.00240606039991521	0.00323750323750324	13
mcuentas_saldo_+_mcuenta_corriente/ctrx_quarter_lag2	0.00880764520817589	0.0119652287681404	0.00634550634550635	14
Master_mpagominimo_lag1_-_cliente_antiguedad	0.00874790000662867	0.00782280565951583	0.00660450660450661	15
mpasivos_margen_lag2_+_cproductos_delta2	0.00716353753505972	0.00144514797288638	0.00155400155400155	16
canarito38	0.00674639352015372	0.0185025117099177	0.011007511007511	17
mrentabilidad_annual/cliente_edad_lag1	0.00653619734820259	0.00748390262103569	0.00543900543900544	18
mactivos_margen_lag1/Master_mpagominimo_delta2/mrentabilidad_annual_delta1	0.00649665473085821	0.00401584983269583	0.00505050505050505	19
mcuentas_saldo_-_mactivos_margen_delta1/mcuentas_saldo_lag2	0.00646134292943297	0.000785001685238649	0.00142450142450142	20
mprestamos_personales_-_mpasivos_margen_lag2	0.00634129374802887	0.0076675781729127	0.00388500388500389	21
mtarjeta_visa_consumo_delta2/mprestamos_personales	0.00631408613060859	0.0010616488127571	0.00181300181300181	22
