Feature	Gain	Cover	Frequency	pos
mpayroll_lag1/mcaja_ahorro_lag1_+_ctrx_quarter	0.185342882910819	0.0169980447071088	0.0106426524764634	1
internet_delta1/cpayroll_trx/cproductos_lag2/mcuentas_saldo_delta2/ctarjeta_visa_transacciones_delta2	0.0453177786234339	0.018844577551883	0.0073679901760131	2
internet_delta1_-_mtarjeta_visa_consumo_-_mactivos_margen_delta2	0.0295351821003664	0.0114419476427834	0.0118706508391322	3
mcaja_ahorro_-_mpasivos_margen/mactivos_margen_delta1	0.0244794424595165	0.00405755295105516	0.0024559967253377	4
mactivos_margen_lag2_-_mprestamos_personales_lag2	0.0215981673793051	0.00690572023572926	0.00450266066311912	5
mcuentas_saldo_-_mactivos_margen_lag1	0.0164707133849184	0.0114936140920023	0.0102333196889071	6
ctrx_quarter_lag1_-_Visa_fechaalta_lag1/mrentabilidad_annual_delta2	0.0146135202523625	0.00574604724527735	0.0073679901760131	7
mpasivos_margen_lag2/mrentabilidad_annual_lag1/Visa_fechaalta_delta1_-_ccomisiones_mantenimiento_delta2	0.0126909914543725	0.00502423655765987	0.00654932460090053	8
Master_mpagominimo_delta1_-_mrentabilidad_annual_lag1/mcaja_ahorro_delta1/mrentabilidad/chomebanking_transacciones_lag1	0.0120685223012832	0.00329753514132619	0.00532132623823168	9
mcaja_ahorro_delta1/mrentabilidad_annual_lag1/mcaja_ahorro_delta1	0.011317107832476	0.0089847521019887	0.00941465411379452	10
cdescubierto_preacordado_lag1/chomebanking_transacciones	0.0107573559796672	0.00832068626938062	0.00941465411379452	11
mpayroll_lag1/ctarjeta_visa_transacciones_delta1/Master_mpagominimo_lag2/mpayroll_sobre_edad/Visa_fechaalta_lag1	0.01073994451233	0.00437276170847488	0.00368399508800655	12
mrentabilidad_annual/cliente_edad_lag1/Master_fechaalta_delta1	0.0104998854974158	0.0107544365306978	0.00859598853868195	13
mtarjeta_visa_consumo_lag1/mrentabilidad_annual_lag1_-_mpayroll_sobre_edad_lag2	0.0102640982277021	0.0135661333806291	0.00859598853868195	14
mrentabilidad_annual_delta1/mrentabilidad_annual/mprestamos_personales_delta2/mprestamos_personales_-_mprestamos_personales_delta1	0.00977154196112253	0.028466693918186	0.0118706508391322	15
mpayroll_lag2_-_mcaja_ahorro_lag2	0.00976040587110997	0.00370695918849809	0.0049119934506754	16
Visa_status_lag2_-_cproductos_delta2	0.00956856155268459	0.0154028973589544	0.00695865738845682	17
canarito38	0.00918507006096641	0.0202753908577738	0.0126893164142448	18
mcuentas_saldo_delta1/mcomisiones/Visa_mpagominimo_lag1_+_ctarjeta_visa_transacciones	0.00892576708832554	0.00756978606833735	0.00859598853868195	19
mpasivos_margen_delta2_-_mprestamos_personales_lag1	0.00869457851691625	0.00411464654830129	0.00450266066311912	20
mpayroll_sobre_edad_lag2_-_mrentabilidad_annual_lag1	0.00844330067873451	0.00235798727485748	0.00409332787556283	21
mpayroll_sobre_edad_-_mrentabilidad_annual_delta2/mpasivos_margen/mcuentas_saldo_lag2/mpasivos_margen_delta1	0.0080957329232385	0.00698148322218896	0.0073679901760131	22
mrentabilidad_annual_-_mpayroll_sobre_edad	0.00762617847094172	0.00904987787831509	0.0073679901760131	23
mcuenta_corriente_lag2_+_chomebanking_transacciones_delta2/chomebanking_transacciones_delta1	0.0070804805915447	0.00920031842162905	0.00941465411379452	24
mactivos_margen_lag1/Master_mpagominimo_delta2/mrentabilidad_annual_delta1_+_chomebanking_transacciones_lag1	0.0068530947669036	0.0104238146728808	0.00695865738845682	25
kmes/mrentabilidad_annual_lag1	0.00685171599671144	0.00256161386883799	0.00409332787556283	26
mcuenta_corriente_lag2_-_Visa_mpagominimo_delta1/cproductos_lag2/mcuenta_corriente_lag2	0.00655440043891341	0.0116203922699177	0.0049119934506754	27
mpasivos_margen_delta2/mactivos_margen_lag1_+_mtarjeta_visa_consumo_lag2/mcaja_ahorro_lag1/cliente_antiguedad_lag1/kmes_lag2	0.00580358937764267	0.00504420846239996	0.00695865738845682	28
mtarjeta_visa_consumo_-_Visa_mpagominimo_delta1	0.00580242384681658	0.00414004560106858	0.00286532951289398	29
Visa_fechaalta_lag1_-_mpayroll_delta1/mcuentas_saldo_lag2	0.00565872729786257	0.0132101124700449	0.0073679901760131	30
mcuenta_corriente_lag1/mprestamos_personales_delta1	0.00539610043345603	0.000378597846377411	0.000818665575112567	31
Visa_fechaalta_lag2_-_mrentabilidad_delta1	0.00527947477919515	0.00523242195598322	0.00613999181334425	32
Master_fechaalta_delta1_+_mtarjeta_visa_consumo_-_mactivos_margen_delta2	0.00515869714709361	0.0110524955003516	0.0122799836266885	33
mrentabilidad_annual_delta1/mrentabilidad_annual/mcaja_ahorro_delta1/chomebanking_transacciones_delta1	0.0050599138697483	0.00559061372577837	0.0073679901760131	34
mcomisiones/mcaja_ahorro_-_Visa_fechaalta_lag1/mpasivos_margen_lag2/mrentabilidad_annual_lag1	0.00500181609361867	0.00110019144807381	0.00286532951289398	35
mactivos_margen_lag2/cproductos	0.00498564265343272	0.00402802926578719	0.00368399508800655	36
mpayroll_lag1/mcaja_ahorro_lag2_-_mtarjeta_visa_consumo_lag1/kmes_delta1	0.00493844773957312	0.00558735743696205	0.00573065902578797	37
canarito33	0.00488948448438074	0.00712389158642267	0.0073679901760131	38
canarito5	0.00486613964522282	0.00820953827778358	0.0073679901760131	39
canarito53	0.00461404284212024	0.0192852619716916	0.00818665575112567	40
mcuenta_corriente/ctrx_quarter_lag2/ccomisiones_mantenimiento_lag1	0.00450764955916663	0.00235516515788333	0.00409332787556283	41
Master_mpagominimo_-_internet_lag1	0.00439987914395916	0.00939309071955516	0.00450266066311912	42
mrentabilidad_annual_delta1_-_mactivos_margen_lag1	0.00413195778576231	0.0109144288545396	0.00777732296356938	43
canarito45	0.00404187904552492	0.00983920228739093	0.00613999181334425	44
cliente_edad_lag1_-_mpasivos_margen/mactivos_margen_delta1/mcuenta_corriente_lag1/mcaja_ahorro_delta2	0.00399296296182713	0.00551354822379214	0.00818665575112567	45
mcomisiones_lag2/Master_fechaalta_+_mpasivos_margen/mactivos_margen_delta1/mcuenta_corriente_lag1	0.00396021105671248	0.00310780204629531	0.00573065902578797	46
mpasivos_margen_delta2_+_mpasivos_margen	0.00391002836955713	0.00122175956388307	0.0024559967253377	47
mtarjeta_visa_consumo_-_mactivos_margen_delta2/mpayroll_lag2	0.00385902592486527	0.00470381773813403	0.00532132623823168	48
mcaja_ahorro/mcomisiones_delta1/mcomisiones_lag2/mcomisiones_delta1	0.0038519871767585	0.00627074391654696	0.0073679901760131	49
