Feature	Gain	Cover	Frequency	pos
ctrx_quarter/cliente_edad	0.0649160701974379	0.00835553412690408	0.0101884870096791	1
ctrx_quarter_-_ccomisiones_mantenimiento	0.0574270244477242	0.00317821886907559	0.00203769740193581	2
mtarjeta_master_consumo/cpayroll_trx	0.0558831495275945	0.0162256437000175	0.0076413652572593	3
ctrx_quarter_+_cpayroll_trx	0.050335952273123	0.00491492360713082	0.00254712175241977	4
ccomisiones_mantenimiento/cpayroll_trx	0.0449855629326452	0.030705562948987	0.0132450331125828	5
mcaja_ahorro_lag2_-_mactivos_margen_lag2	0.03801747329337	0.00938651465443703	0.00967906265919511	6
mtarjeta_visa_consumo/cliente_edad	0.0355083409442412	0.0286099829636754	0.0244523688232298	7
ccomisiones_mantenimiento_-_ctrx_quarter	0.0325215338467035	0.00238448412571512	0.00203769740193581	8
mprestamos_personales_lag2/cproductos	0.0263951485963115	0.0341508199875747	0.0173204279164544	9
mrentabilidad_annual_lag2_-_mpayroll_delta2	0.0217081697642139	0.0180637518780819	0.0188487009679063	10
ctrx_quarter_lag1/ccomisiones_mantenimiento	0.021655508520691	0.0114640552137631	0.010697911360163	11
mcaja_ahorro_-_Master_status_delta1	0.0210540865983159	0.00890874319045835	0.00916963830871116	12
cliente_edad_-_ctrx_quarter	0.0136775996615497	0.00751588084467152	0.00560366785532349	13
ccomisiones_mantenimiento_-_cproductos	0.011867020262261	0.00527407217902326	0.00509424350483953	14
mpasivos_margen_lag1/kmes	0.0113951915390956	0.00232735927676115	0.00458481915435558	15
mrentabilidad_annual_delta1_-_mprestamos_personales_delta1	0.0105193089235181	0.0205512793916231	0.0178298522669384	16
ctrx_quarter/kmes	0.0102655522702074	0.00453390906434691	0.00356597045338767	17
ccomisiones_mantenimiento_delta1/cpayroll_trx	0.00980813160044264	0.0132078663923581	0.00713194090677534	18
mtarjeta_visa_consumo_delta2_-_kmes_delta2	0.00924613545646563	0.0166386372252302	0.0168110035659705	19
ccomisiones_mantenimiento_delta2/cliente_edad	0.00909986031432136	0.00369890230092878	0.00305654610290372	20
cproductos/cliente_edad	0.00891374144566855	0.0146906525434361	0.011207335710647	21
canarito5	0.00882751729574842	0.0134820110024099	0.0147733061640346	22
mcaja_ahorro_lag1/cliente_antiguedad	0.00834299745770072	0.00423407193849758	0.00458481915435558	23
ccallcenter_transacciones_delta2_-_Visa_fechaalta_delta2	0.0083020177461621	0.00441282625053537	0.00407539480387163	24
Visa_fechaalta_lag2/cproductos	0.00777008350220353	0.00594289756366619	0.00916963830871116	25
mcuentas_saldo_-_mrentabilidad_annual	0.00744469557229106	0.0109914769178711	0.0101884870096791	26
mcuenta_corriente_-_kmes_lag1	0.00706043340297229	0.0163576594992747	0.00713194090677534	27
Master_mpagominimo_delta1_-_mrentabilidad_annual_lag1	0.00695611992535765	0.00755824616327375	0.011207335710647	28
mcaja_ahorro_lag2/ctrx_quarter_lag2	0.00691994298502948	0.00921350015975825	0.010697911360163	29
canarito36	0.00669653069446961	0.0117600657947064	0.0137544574630667	30
Visa_mpagominimo/cliente_antiguedad_delta1	0.00649319780743485	0.017766647998594	0.0208863983698421	31
cproductos_delta2/cproductos	0.00648179875508872	0.0162835885228799	0.00611309220580744	32
Visa_mpagominimo_lag1_-_mrentabilidad_delta2	0.0064553476534931	0.00494854253737646	0.00662251655629139	33
cdescubierto_preacordado_lag1/cliente_edad	0.00573279052470687	0.00619872942309642	0.00916963830871116	34
cliente_edad/cliente_antiguedad	0.00572152003748194	0.0209027748737035	0.011207335710647	35
mpasivos_margen_delta1_-_ccallcenter_transacciones_lag1	0.00554757567615358	0.00801852485053926	0.00815078960774325	36
mpasivos_margen_lag1/chomebanking_transacciones_lag1	0.00552368185288412	0.00709168100937695	0.00916963830871116	37
mprestamos_personales/cpayroll_trx_delta2	0.00538098063004364	0.000305576943208334	0.000509424350483953	38
mpayroll_sobre_edad_lag2_-_mactivos_margen_lag2	0.00527231168292363	0.00535606956986629	0.00815078960774325	39
canarito24	0.00524871234428006	0.0136793513897054	0.0117167600611309	40
mactivos_margen_-_cproductos_delta1	0.00516738397319556	0.00422587219941328	0.00407539480387163	41
cliente_antiguedad_-_ctrx_quarter	0.00514142386799039	0.00777854582000534	0.00713194090677534	42
ccomisiones_mantenimiento_lag2_-_cdescubierto_preacordado_delta1	0.00504715098875839	0.00414688137956784	0.00560366785532349	43
cliente_edad_delta2_-_Master_fechaalta_lag2	0.00499470089955563	0.00446229800967733	0.00662251655629139	44
mcomisiones_delta1_-_Visa_status_delta1	0.00496060671065922	0.00089896472827568	0.00203769740193581	45
canarito29	0.00496054582900351	0.00507891838881687	0.00866021395822721	46
canarito17	0.00490541491298549	0.00690527360752714	0.00916963830871116	47
Master_mpagominimo_-_cliente_antiguedad_delta2	0.00488744094867383	0.015519646164859	0.0076413652572593	48
mactivos_margen_lag2_-_cliente_edad_delta1	0.00482783254827172	0.00489743083041764	0.00662251655629139	49
canarito31	0.00482782887326395	0.00715099245542007	0.00866021395822721	50
canarito30	0.00466466264809395	0.00733521326018073	0.0076413652572593	51
mcuentas_saldo_delta2/chomebanking_transacciones_delta2	0.00458566212373946	0.0040509444322815	0.00815078960774325	52
mcuenta_corriente_lag2_-_mactivos_margen_delta2	0.00447453078597815	0.00841593887149178	0.00916963830871116	53
canarito27	0.00439599249103404	0.011054068259548	0.00916963830871116	54
mcomisiones_lag2/cliente_antiguedad_lag1	0.00426650148003353	0.00622278199107704	0.00916963830871116	55
canarito23	0.00424302273729842	0.00784223046022676	0.00866021395822721	56
Master_fechaalta_lag2_-_Master_status_lag2	0.00421702857741713	0.00461289988419235	0.00560366785532349	57
cpayroll_trx_delta2_-_chomebanking_transacciones_lag1	0.00417978040484843	0.00613695805532801	0.00815078960774325	58
canarito39	0.00408283392818481	0.0122976953540005	0.00866021395822721	59
Visa_mpagominimo_delta1_-_Visa_fechaalta_lag1	0.00399716287174224	0.00751424089685466	0.0076413652572593	60
mtarjeta_visa_consumo_lag1_-_mcuenta_corriente_delta1	0.00399575937198744	0.00466783813605718	0.00458481915435558	61
cliente_edad/ccomisiones_mantenimiento	0.00392309208089787	0.00388175648250873	0.00662251655629139	62
canarito4	0.00391911530711895	0.00517594863464778	0.00713194090677534	63
