Feature	Gain	Cover	Frequency
mprestamos_personales_delta2/cpayroll_trx	0.00250505887545888	0.000558461205033121	0.000377714825306893
mcaja_ahorro_lag2/ctrx_quarter_lag2	0.00250180645810325	0.00225051974940241	0.00383616619452314
chomebanking_transacciones_lag1/cliente_antiguedad	0.00248971896509416	0.00253290142658821	0.00334041548630784
mrentabilidad_annual_delta1/cproductos_lag1	0.00248671627731823	0.00195099954103383	0.00330500472143532
mrentabilidad_lag1/chomebanking_transacciones_delta1	0.0024647713773585	0.00196228144793176	0.00360009442870633
mpasivos_margen_lag2/ctrx_quarter_lag1	0.00245567726966946	0.00279814735364649	0.00380075542965061
mcuenta_corriente_lag2/Visa_fechaalta_delta2	0.00245421560178769	0.00862450430161545	0.00396600566572238
Visa_mpagominimo_lag1/ctrx_quarter	0.00244244636147903	0.00187840509921211	0.00374173748819641
ccomisiones_mantenimiento_delta2/ctrx_quarter	0.00243245088817946	0.00425423391489939	0.00162889518413598
mcuentas_saldo/ctarjeta_visa_transacciones_delta1	0.00241553036743331	0.00132294381849452	0.00337582625118036
mcuenta_corriente_delta2/internet_lag1	0.00240106636469723	0.00137844144496244	0.003328611898017
mpasivos_margen_lag1/kmes	0.00236182783518857	0.00408360449389285	0.00410764872521247
mrentabilidad_annual_lag1/ccomisiones_mantenimiento	0.00233739802794624	0.00125867780287816	0.00299811142587347
mcuentas_saldo_lag2/chomebanking_transacciones_delta1	0.00232713407492738	0.00177640489142891	0.00356468366383381
mtarjeta_visa_consumo_lag1	0.0023048000527791	0.00167454318019795	0.0016643059490085
mcomisiones_lag1/cproductos	0.00229433585510958	0.00452554615780958	0.00375354107648725
mrentabilidad_lag1/ctrx_quarter	0.00227528970139566	0.00212056576461214	0.00408404154863078
cliente_antiguedad/cproductos	0.0022720152094501	0.0050635031985769	0.00414305949008499
cliente_antiguedad_-_ctrx_quarter	0.00227116085464512	0.00241855388963464	0.00345845136921624
Visa_mpagominimo_lag2/ctrx_quarter	0.00225925898209596	0.00153765630273485	0.00265580736543909
mcuentas_saldo_delta2/cdescubierto_preacordado_lag2	0.0022436844288711	0.00226698582142186	0.00299811142587347
mrentabilidad_lag1/cproductos	0.00223588861892778	0.0043089820469731	0.00384796978281398
mtarjeta_visa_consumo_lag1/cdescubierto_preacordado_lag2	0.00223511836191374	0.00170506192447693	0.00251416430594901
mcomisiones_lag2/ccomisiones_mantenimiento	0.00223465041757705	0.00137073013492064	0.0028918791312559
mcaja_ahorro_delta1/Master_fechaalta_delta1	0.00222557316193433	0.00267654682455896	0.0035056657223796
mcaja_ahorro_lag2/ccallcenter_transacciones_delta1	0.00222495084905279	0.00167627410899556	0.00184135977337111
Visa_mpagominimo_lag1/cproductos_delta2	0.00221056465708397	0.00304890704192926	0.0017823418319169
mprestamos_personales_delta1/cproductos	0.00219502344847827	0.00740090422691397	0.00236071765816808
mrentabilidad_annual	0.00219479289111397	0.00378695961856388	0.00395420207743154
mcuenta_corriente_lag2/kmes	0.00218298002104367	0.00360356265093626	0.00309254013220019
mrentabilidad_delta1/ccomisiones_mantenimiento	0.00217249270035222	0.00198316939782429	0.00375354107648725
mcaja_ahorro_lag1	0.00217194333993788	0.000875578818703397	0.00230169971671388
mpasivos_margen/kmes	0.00216679641174948	0.00339541401333496	0.00428470254957507
Visa_mpagominimo_lag2/cliente_antiguedad_lag1	0.00216010274176521	0.00212788244291168	0.00256137865911237
cdescubierto_preacordado_lag1/cproductos	0.00215844313324284	0.00277401335604739	0.00228989612842304
chomebanking_transacciones_lag1/kmes	0.00215282707119939	0.00184506942405411	0.00296270066100094
mrentabilidad_annual_delta2/ccomisiones_mantenimiento_lag1	0.00214839605786826	0.000873436849937457	0.00266761095372993
