Feature	Gain	Cover	Frequency	pos
ctrx_quarter_+_cpayroll_trx	0.172713432269981	0.0142292470017761	0.0062402496099844	1
mactivos_margen_-_mpayroll	0.072916152341232	0.0371920037192004	0.0296411856474259	2
kmes_-_ctrx_quarter	0.0628208547569154	0.00481300804739014	0.00234009360374415	3
ccomisiones_mantenimiento/cpayroll_trx	0.0477652112832072	0.0472112989781946	0.0202808112324493	4
ccomisiones_mantenimiento_delta2/ctrx_quarter	0.03448744408734	0.0198372892216505	0.0140405616224649	5
mprestamos_personales/cproductos	0.0259710184995913	0.0414036506307935	0.0202808112324493	6
mcaja_ahorro_lag2_-_cliente_edad_delta2	0.02566705534515	0.0054965848705336	0.0078003120124805	7
Master_mpagominimo/cpayroll_trx	0.0253115914206124	0.0120827394945091	0.00546021840873635	8
cliente_edad_-_ctrx_quarter	0.0235036940486886	0.0279753708923411	0.0226209048361934	9
mpasivos_margen/kmes	0.0198556710991479	0.00508423505719288	0.0078003120124805	10
mactivos_margen_lag2_-_mrentabilidad_annual	0.0187986619716323	0.0177102761557131	0.0202808112324493	11
cproductos_lag1/ctrx_quarter	0.0170196680492821	0.00276015861694567	0.00234009360374415	12
Visa_mpagominimo_-_ccallcenter_transacciones_delta1	0.0166777593990184	0.0436819575131365	0.0421216848673947	13
mactivos_margen_-_Visa_mpagominimo_lag1	0.016547374001823	0.0119708583529655	0.015600624024961	14
mtarjeta_visa_consumo_lag1/ccomisiones_mantenimiento	0.0163516245827073	0.011104627090408	0.00858034321372855	15
mprestamos_personales_lag2/ccomisiones_mantenimiento	0.012433767188695	0.00534868139175055	0.0062402496099844	16
mcaja_ahorro/Master_fechaalta_lag1	0.0116815800927033	0.00528765531454493	0.00702028081123245	17
mprestamos_personales_delta1_-_Master_fechaalta_lag1	0.0116792856784754	0.0172118965252006	0.0179407176287052	18
mcuentas_saldo/cproductos	0.0114661613034876	0.00495667360414503	0.00858034321372855	19
mpayroll_delta1_-_mcaja_ahorro_lag2	0.0111526252385635	0.00966246222422252	0.00858034321372855	20
mrentabilidad_annual_delta1_-_mtarjeta_master_consumo_lag2	0.0106474139740188	0.011386872697484	0.0132605304212169	21
Visa_fechaalta_delta1/cproductos	0.0103646699330365	0.0118407541467008	0.0124804992199688	22
