Feature	Gain	Cover	Frequency	pos
ctrx_quarter_+_cpayroll_trx	0.179898020445	0.023538863592651	0.0119760479041916	1
kmes_-_ctrx_quarter	0.0648981346673646	0.00624986239502038	0.00523952095808383	2
ccomisiones_mantenimiento/cpayroll_trx	0.0602503769471651	0.0494551258218393	0.0217065868263473	3
cliente_edad_lag2/ctrx_quarter	0.0486194820615765	0.0105136435596923	0.0104790419161677	4
mpayroll_lag2_-_mactivos_margen	0.0444695157216202	0.0194055215633753	0.0187125748502994	5
mcuentas_saldo/cliente_antiguedad_delta1	0.0249399422690628	0.0189265523814904	0.0187125748502994	6
mrentabilidad_annual_lag1_-_Visa_status_lag2	0.0234786109512256	0.0106864546435294	0.0149700598802395	7
mpayroll_lag1_-_mprestamos_personales	0.0223012733451138	0.0220163813275962	0.0134730538922156	8
Master_mpagominimo_delta2/cpayroll_trx	0.0200324350308813	0.010277274553194	0.00449101796407186	9
mpasivos_margen_-_ccallcenter_transacciones_delta2	0.0161984939140292	0.00334198358045457	0.00449101796407186	10
cproductos_-_ccomisiones_mantenimiento	0.0161386501138242	0.0175444791220532	0.0232035928143713	11
chomebanking_transacciones_delta2_-_ctarjeta_visa_transacciones_delta1	0.0154126942464386	0.0305165265138313	0.0261976047904192	12
ccomisiones_mantenimiento_delta2_-_cdescubierto_preacordado_delta1	0.0145097349535459	0.0193660574937491	0.0104790419161677	13
mcuenta_corriente_lag2_-_mcaja_ahorro	0.0126503207051663	0.00668230551587224	0.00523952095808383	14
mprestamos_personales_lag1/ctarjeta_visa_transacciones_lag1	0.0116181388783409	0.00416574410749514	0.00449101796407186	15
mcomisiones_lag1/Visa_fechaalta_lag1	0.0113473398095939	0.00763941305712362	0.0104790419161677	16
cliente_edad/cproductos	0.00975938047772812	0.0137305883511206	0.0112275449101796	17
ccomisiones_mantenimiento_delta2/cpayroll_trx	0.0091991398520261	0.00760618015638572	0.00523952095808383	18
mcaja_ahorro_lag1/cliente_antiguedad_delta1	0.00919900347391682	0.00144272330328387	0.0029940119760479	19
mtarjeta_visa_consumo_delta2_-_ctrx_quarter_lag1	0.00906628488476496	0.0108110780212965	0.0134730538922156	20
mpayroll_sobre_edad/chomebanking_transacciones_lag1	0.00858776026474367	0.0243156826473993	0.0142215568862275	21
mactivos_margen_-_ccomisiones_mantenimiento_lag1	0.00840076582312401	0.00682811486785976	0.00748502994011976	22
mtarjeta_visa_consumo_lag2_-_ctrx_quarter_delta2	0.00807825217026625	0.0120087086816384	0.0119760479041916	23
mcaja_ahorro_lag2/kmes_lag2	0.00761004327615588	0.0144218326864688	0.0119760479041916	24
chomebanking_transacciones_lag1_-_Visa_fechaalta_delta1	0.0075107563527069	0.00627271001427769	0.00898203592814371	25
mcomisiones_delta2_-_mpayroll_sobre_edad	0.00750227025372446	0.0118188657361731	0.0104790419161677	26
mrentabilidad_annual_delta2_-_Master_mpagominimo_lag2	0.00749925189029593	0.0108501266796635	0.0119760479041916	27
mrentabilidad_annual_lag2/cliente_antiguedad	0.0068840690426576	0.0102378104835678	0.0104790419161677	28
mrentabilidad_delta1_-_Visa_fechaalta_delta2	0.00644868022855955	0.00732245426633594	0.0127245508982036	29
Master_mpagominimo/cproductos_lag1	0.00621032619855449	0.0104658712648816	0.00523952095808383	30
mrentabilidad_annual_delta1_-_mcaja_ahorro_lag1	0.00607722915125678	0.00191255343746586	0.00374251497005988	31
mtarjeta_visa_consumo_delta2_-_chomebanking_transacciones_lag1	0.00603173104352932	0.0307092773381111	0.0381736526946108	32
mpasivos_margen_-_cdescubierto_preacordado_delta1	0.00594902654806101	0.0013837349044741	0.00149700598802395	33
cliente_antiguedad_-_ctrx_quarter	0.00587655177711662	0.00772457236526447	0.00748502994011976	34
cliente_antiguedad/ccomisiones_mantenimiento	0.00586631527801927	0.00479343052018213	0.00598802395209581	35
mpasivos_margen_lag2_-_Visa_mpagominimo_lag1	0.00555106780740496	0.011924380196016	0.0127245508982036	36
canarito5	0.00529638090036413	0.00937832458823397	0.00898203592814371	37
mactivos_margen_lag2_-_internet_delta2	0.00523442083121482	0.00744458517654771	0.00748502994011976	38
Master_mpagominimo_delta1_-_mrentabilidad_annual	0.00518603995838211	0.0075567462165381	0.00973053892215569	39
ccallcenter_transacciones_delta2/ccomisiones_mantenimiento	0.00495405063650324	0.0147188517368137	0.00748502994011976	40
Master_fechaalta_lag2_-_ctrx_quarter_delta1	0.0046986475477623	0.00665322672772658	0.00748502994011976	41
mcuenta_corriente_-_mprestamos_personales_delta2	0.00461220597020647	0.0102681355054911	0.00673652694610779	42
ctarjeta_visa_transacciones_lag2_-_Visa_fechaalta_delta1	0.00453132696604354	0.00734239400677868	0.0112275449101796	43
ctrx_quarter_-_cproductos	0.00449046674697315	0.00736856491610977	0.0029940119760479	44
canarito23	0.00446578914250772	0.00439878982391963	0.00898203592814371	45
mcaja_ahorro_delta1_-_mtarjeta_visa_consumo	0.00427148579807945	0.00343295864622456	0.00748502994011976	46
mprestamos_personales_lag1/ctrx_quarter	0.00418332289982684	0.0203979390616607	0.00748502994011976	47
mprestamos_personales_lag1_-_cliente_edad_lag1	0.00411734495723318	0.00499656662594252	0.00673652694610779	48
canarito29	0.00405440225967198	0.00353556522725281	0.00598802395209581	49
canarito39	0.00403346484826763	0.00791150743191513	0.00823353293413174	50
canarito40	0.00393616805110569	0.00613313183117853	0.00748502994011976	51
mpasivos_margen_lag2_-_Master_status_lag2	0.00384452644997223	0.00331996678371571	0.00598802395209581	52
Master_mpagominimo/cliente_edad	0.00379790928553805	0.012745232844242	0.00523952095808383	53
mcomisiones_lag1_-_kmes_lag2	0.00379539497962037	0.00861272163748472	0.00973053892215569	54
mpasivos_margen_-_mprestamos_personales_lag1	0.0037134155038981	0.00257347275089075	0.00374251497005988	55
canarito21	0.0037070842312236	0.00459444852701399	0.00673652694610779	56
mpasivos_margen_delta1_-_Visa_fechaalta_lag1	0.00366928590355366	0.00492802376817061	0.00673652694610779	57
mprestamos_personales_delta1_-_ccomisiones_mantenimiento_lag1	0.00336917662506583	0.0133122692130823	0.00748502994011976	58
