Feature	Gain	Cover	Frequency	pos
mtarjeta_visa_consumo/mrentabilidad_lag1/cdescubierto_preacordado_lag1/mrentabilidad_annual_lag1/mcuentas_saldo_lag2/mpayroll_sobre_edad_delta1/mpasivos_margen/mactivos_margen_delta1/mrentabilidad_lag2	0.0939795832674225	0.00687062271440478	0.00319197446420429	1
mcaja_ahorro_lag2_-_internet_lag2	0.0473293077085286	0.00428166723669521	0.00638394892840857	2
mcaja_ahorro_lag1_-_cdescubierto_preacordado_delta1	0.0407098457731447	0.00433354066156735	0.00410396716826265	3
mrentabilidad_lag1/mrentabilidad/cliente_antiguedad_lag2_-_internet_delta1/cpayroll_trx/cproductos_lag2/mcuentas_saldo_delta2/ctarjeta_visa_transacciones_delta2	0.0392806232268189	0.0223740753996363	0.010031919744642	4
mpasivos_margen_delta1/mrentabilidad_annual/cliente_edad_lag1/mcaja_ahorro/mpayroll_sobre_edad_lag2/ccomisiones_mantenimiento_lag2	0.0369813400639131	0.0097318516231418	0.00501595987232102	5
mpasivos_margen_lag2_+_cliente_edad	0.0281594536669429	0.0067070600972242	0.00866393068855449	6
mtarjeta_visa_consumo_-_mactivos_margen_delta2_-_mtarjeta_visa_consumo_delta1/chomebanking_transacciones/mrentabilidad_annual_lag1/mcaja_ahorro_delta1/mrentabilidad_lag2	0.0268051140423329	0.0203140302970585	0.0200638394892841	7
mcaja_ahorro_lag2_-_mrentabilidad_annual_lag2/cliente_antiguedad_lag1	0.0238011606213742	0.00645762090106869	0.00638394892840857	8
mprestamos_personales_delta1/mtarjeta_master_consumo_-_mtarjeta_visa_consumo_delta2/mprestamos_personales	0.0205718269014602	0.00326703297412434	0.00364797081623347	9
mpayroll_sobre_edad_delta2/kmes_lag2/Visa_fechaalta_lag1/mrentabilidad_annual_delta2_+_mpayroll	0.0199213915403653	0.0152929806072814	0.00911992704058368	10
mtarjeta_visa_consumo_delta2_-_mtarjeta_visa_consumo_lag1/mrentabilidad_annual_lag1/mcuentas_saldo/ctarjeta_visa_transacciones_lag1/mtarjeta_master_consumo_lag1	0.0133982992902888	0.016222979281903	0.0196078431372549	11
mpayroll_lag1/ctarjeta_visa_transacciones_delta1/Master_mpagominimo_lag2/mpayroll_sobre_edad/Visa_fechaalta_lag1_-_mpayroll_delta1/mcaja_ahorro_lag1	0.0130195756200286	0.00497265103977674	0.00410396716826265	12
mpasivos_margen_delta2/mactivos_margen_delta2_-_mrentabilidad_annual/cliente_edad_lag1/Master_fechaalta_delta1	0.0125689223299376	0.0113404241905884	0.0104879160966712	13
mactivos_margen/Visa_fechaalta_lag2_-_mcuenta_corriente_lag1/mcaja_ahorro_lag1	0.0111494758144814	0.0123019440372615	0.010031919744642	14
mprestamos_personales_delta1/mtarjeta_master_consumo_-_ctarjeta_visa_transacciones_lag1	0.0106697284293306	0.00737396867440813	0.00547195622435021	15
mprestamos_personales_lag1/mcomisiones_lag2/mcuentas_saldo_lag2/mpasivos_margen_delta1_-_mcaja_ahorro_lag2	0.00965378670857666	0.00691455379671276	0.00866393068855449	16
ccomisiones_mantenimiento_lag1/mactivos_margen_lag1	0.00874020945562731	0.00621240107440039	0.00455996352029184	17
mrentabilidad_lag1/mtarjeta_visa_consumo_delta2/cproductos_delta2_-_mtarjeta_visa_consumo_lag1/kmes_delta1	0.00862987521377813	0.0104253174082746	0.00866393068855449	18
mcomisiones/mcomisiones_lag1/kmes_lag2/Visa_fechaalta_lag1/mrentabilidad_annual_delta2	0.00852948996235163	0.00507242671823895	0.00729594163246694	19
mcuentas_saldo_delta2_-_mcomisiones_lag1	0.00852021948159401	0.00669589117799336	0.00866393068855449	20
canarito38	0.00828588459813325	0.0133242724441914	0.0118559051527588	21
mpayroll_sobre_edad_lag1_-_Visa_mpagominimo_lag1	0.00760583191830774	0.00306351044591786	0.00455996352029184	22
mtarjeta_visa_consumo_delta2/mactivos_margen_delta2/mcaja_ahorro_delta1_-_Visa_mpagominimo_lag1	0.00732586707386305	0.00593044791337287	0.00866393068855449	23
ctarjeta_visa_transacciones_delta2_-_mtarjeta_visa_consumo_delta2/mactivos_margen_delta2/mcaja_ahorro_delta1	0.00717672299952409	0.00945014666031941	0.0113999088007296	24
