Feature	Gain	Cover	Frequency
mrentabilidad/Visa_mpagominimo_lag1/mcomisiones_lag1/mactivos_margen_lag1/mcuentas_saldo_delta1/Master_fechaalta_lag1	0.00175307800020409	0.00314192438320539	0.00202429149797571
mrentabilidad_annual_delta1/mrentabilidad_annual/mpasivos_margen/Master_fechaalta_lag2/mrentabilidad_annual_delta2/mpasivos_margen/mpasivos_margen_lag2/mrentabilidad_annual_lag1/Visa_fechaalta_delta1	0.00174880455273122	0.00129629762149286	0.00186071238702818
cdescubierto_preacordado_lag2/mcaja_ahorro_delta2/mactivos_margen_lag1/kmes_delta1	0.00174265132364903	0.000722578637051294	0.00177892283155441
mactivos_margen_delta1/mcuentas_saldo_lag2/mactivos_margen_lag1	0.00173542093980709	0.00114904688720097	0.00269905533063428
mrentabilidad_lag1/cdescubierto_preacordado_lag1/cproductos_lag1/mcomisiones_delta1/mcuentas_saldo_delta2	0.00172102237035037	0.00128787201089644	0.0026581605528974
mrentabilidad/mrentabilidad_lag2	0.00171239182574853	0.00169385161953355	0.00368052999631947
mactivos_margen/Visa_fechaalta_lag2	0.00170615462531096	0.00402653482388853	0.00212652844231792
mcaja_ahorro_lag2	0.00170262012313035	0.00500417406322385	0.00212652844231792
mrentabilidad_lag1/mpasivos_margen_lag1/ccomisiones_mantenimiento	0.00169201686221557	0.00191390166559343	0.00251502883081831
mcuentas_saldo_lag2/mcaja_ahorro_delta1/mcuenta_corriente/mrentabilidad_annual_delta2/mpasivos_margen/mcuentas_saldo_lag2/mpasivos_margen_delta1/mrentabilidad_lag1	0.00169098825455977	0.00135387159884367	0.00169713327608064
mcaja_ahorro_delta1/chomebanking_transacciones_delta1	0.00169059331057689	0.00183273536153782	0.00245368666421298
mrentabilidad_lag1/mpasivos_margen_lag1/mcaja_ahorro	0.00167625711219599	0.000753209788573278	0.00214697583118636
mrentabilidad_annual_lag1/mcaja_ahorro_delta1/mcaja_ahorro/internet_delta1/cpayroll_trx	0.00167212301650813	0.00102312087661558	0.000184026499815974
mcuenta_corriente_lag1/Master_fechaalta	0.00166687316104859	0.00295418073822951	0.00308755571913467
ctrx_quarter_lag1/mrentabilidad_lag1/cdescubierto_preacordado_lag1/ccomisiones_mantenimiento_delta1	0.00166444330738797	0.00317736223604895	0.00163579110947532
mrentabilidad_annual_delta2/mpasivos_margen	0.00166365619880362	0.00123672136612042	0.0024127918864761
chomebanking_transacciones_delta2	0.00165850958450221	0.00292615501627496	0.00273995010837116
mrentabilidad_lag1/cdescubierto_preacordado_lag1/mcuentas_saldo_delta1/Master_fechaalta_lag1	0.00165799320131429	0.000935795022374786	0.00218787060892324
ctrx_quarter_lag1/mtarjeta_visa_consumo_lag1	0.00165721213615919	0.0012821551832014	0.00255592360855519
mrentabilidad_annual_lag1/mcuentas_saldo_lag2	0.00164644800129113	0.000735309608170342	0.00253547621968675
mrentabilidad_annual_delta1/ccomisiones_mantenimiento_lag2/ctrx_quarter_lag2	0.00163611096700202	0.00181723853179567	0.00206518627571259
mcaja_ahorro_delta1/kmes_delta1/ctrx_quarter_delta2	0.00163473023242428	0.0020347186277908	0.00261726577516051
mprestamos_personales_lag2	0.00161790945276269	0.0015903964748504	0.00120639594323805
mactivos_margen/mrentabilidad_annual_lag1/mcuentas_saldo_lag2	0.00161666219468388	0.00140182908837718	0.00222876538666012
Visa_mpagominimo_lag1/ccomisiones_mantenimiento_lag1	0.00160921866930348	0.0071852672358487	0.00231055494213389
mrentabilidad_annual_delta2	0.00159647117820496	0.001427934289425	0.00296487138592402
