Feature	Gain	Cover	Frequency
cliente_edad	0.00431294425343119	0.00314118960000799	0.00665788703541118
mpayroll_sobre_edad/ctarjeta_visa_transacciones_lag1/Visa_mpagominimo/kmes	0.00419653997430468	0.021621190888738	0.002414398595259
mactivos_margen_lag1/cdescubierto_preacordado_lag1	0.00412843449332524	0.00628891203947786	0.00519461515949663
mcuentas_saldo_delta1/mcuentas_saldo_lag1	0.00396810800776707	0.00349672838382385	0.00651155984781973
mactivos_margen_delta1	0.00395996046773675	0.00022221210185518	0.00248756218905473
mrentabilidad_annual_lag1	0.00395920540316269	0.00294517545853026	0.00534094234708809
mrentabilidad_annual_lag2/mpasivos_margen_delta2	0.00385224973336803	0.000756155897375891	0.00556043312847527
ctrx_quarter_delta2/kmes_delta2/ccomisiones_mantenimiento_lag2	0.00374614199157743	0.00909129746526669	0.00695054141059409
cproductos_lag1/mcuentas_saldo_lag2	0.00372190648785745	0.00135602461452287	0.00526777875329236
ctrx_quarter_delta2/kmes_delta2	0.00368542919862189	0.00527322056160139	0.004828797190518
mpayroll_sobre_edad/mactivos_margen_lag1/ccomisiones_mantenimiento/mcomisiones_lag2/Visa_fechaalta_lag1	0.00368055440734129	0.00752983589915574	0.00153643546971027
ccomisiones_mantenimiento_delta2	0.0036796653279761	0.00831915696069687	0.00256072578285045
mrentabilidad	0.00352792974736924	0.00170990123085153	0.00475563359672227
mcomisiones	0.00349547577196434	0.0150742056286568	0.00592625109745391
mpasivos_margen_delta2/mcuentas_saldo	0.00344969452437898	0.00169508072005107	0.00607257828504536
mcaja_ahorro_delta2/mcomisiones_delta2	0.0034485535671022	0.00569614662694079	0.00599941469124963
mcuenta_corriente_delta2	0.00342979492779447	0.00218921068145777	0.00512145156570091
Master_fechaalta_lag1	0.00342399928392507	0.00211888420132883	0.00519461515949663
cliente_edad_lag2	0.00342237418691458	0.00450927506398063	0.00658472344161545
cliente_edad_lag2/ctarjeta_visa_transacciones	0.00340999678671099	0.00274930031363682	0.00329236172080773
mrentabilidad_lag1	0.00338634392743976	0.00139057105724454	0.00512145156570091
mcuentas_saldo_lag1/mrentabilidad_annual_lag1/ctrx_quarter_lag1	0.00336665591114679	0.00396939495600566	0.00614574187884109
chomebanking_transacciones_lag2/mcaja_ahorro/cproductos_lag1/mcuentas_saldo_lag2	0.00335708442123038	0.00132716544870861	0.00490196078431373
cproductos_lag1/chomebanking_transacciones_delta1	0.00335400940724362	0.00166075435525454	0.00577992390986245
Visa_mpagominimo/kmes	0.003339660868121	0.00372352737296076	0.00395083406496927
cliente_antiguedad_lag1	0.00332244669501111	0.00468871096701902	0.00446297922153936
cproductos/mtarjeta_visa_consumo/mcomisiones	0.0032984950445825	0.00118064857005078	0.00365817968978636
mpayroll_sobre_edad/ctarjeta_visa_transacciones_lag1/ccomisiones_mantenimiento	0.00327273504474435	0.00453152320475436	0.000951126719344454
Visa_fechaalta_lag1/kmes_delta1	0.00326785561515094	0.000722431851111307	0.00380450687737782
mtarjeta_visa_consumo_lag1	0.00324668245118025	0.00279721069878601	0.00248756218905473
cliente_antiguedad_lag1/mcuentas_saldo_lag1	0.00320259262604923	0.00128802632718087	0.00556043312847527
Visa_fechaalta	0.00319956333926755	0.0032807016299698	0.00548726953467954
mrentabilidad_annual_lag1/Visa_fechaalta_lag1/chomebanking_transacciones_delta2/mcaja_ahorro_lag1	0.00319206018113916	0.00307787955162378	0.00504828797190518
chomebanking_transacciones/cliente_edad_lag1	0.00318617547663159	0.00321379214920477	0.00468247000292654
mactivos_margen_lag1/Visa_fechaalta_lag2	0.00318570174577157	0.0194441481999304	0.00592625109745391
cliente_antiguedad	0.00317198568823316	0.00234459438388876	0.00453614281533509
ctrx_quarter_delta2	0.00316054486888896	0.00236540622662477	0.00453614281533509
mtarjeta_master_consumo	0.00314805442347567	0.0100622667921462	0.00314603453321627
Visa_fechaalta_delta1/mactivos_margen_lag1/Visa_fechaalta_lag2	0.00313470545291043	0.00128873868467538	0.004828797190518
Visa_fechaalta_lag2/kmes_delta2	0.00307423379756078	0.00148439085588152	0.00453614281533509
mcuentas_saldo_delta1/kmes_delta1	0.00306887710588155	0.00392459461943006	0.00453614281533509
mcaja_ahorro_delta2/mcomisiones/Master_fechaalta_delta1	0.00305231730795585	0.0022102339148324	0.00526777875329236
mtarjeta_visa_consumo/chomebanking_transacciones_lag1	0.00303952318753505	0.00141002189175932	0.00299970734562482
mtarjeta_visa_consumo_lag1/mrentabilidad_annual_delta1/mcuenta_corriente	0.00302695182412588	0.00454751649923481	0.00446297922153936
mrentabilidad_annual_delta2/cproductos	0.00299438086103216	0.00212113710429928	0.00512145156570091
ccomisiones_mantenimiento/mcomisiones_lag2/Visa_fechaalta_lag1	0.002974987224901	0.00195020605476245	0.00329236172080773
mcaja_ahorro_lag1/mpasivos_margen_lag2	0.00297152946247745	0.000686347758675879	0.00438981562774364
mcaja_ahorro_lag2/cproductos_lag2/chomebanking_transacciones/cliente_edad_lag1	0.00294761419668895	0.00237719777019247	0.005633596722271
mcuentas_saldo_delta1/mcuentas_saldo_lag1/cliente_edad_lag2	0.0029456748448755	0.00148135899288658	0.00431665203394791
ctrx_quarter_delta1	0.00292486899345997	0.00432039028897236	0.00541410594088382
mpasivos_margen_delta1/mcuenta_corriente_lag2	0.00292244554182347	0.00102068377186239	0.00431665203394791
mrentabilidad_delta2	0.00290454975797432	0.00184897310496307	0.00512145156570091
mactivos_margen/mrentabilidad_annual_lag1/ctrx_quarter_lag1	0.00287212538326492	0.00137987700754034	0.00373134328358209
cliente_edad_lag1	0.0028620152920485	0.00397707451728796	0.00504828797190518
Master_fechaalta_lag2	0.0028549852426944	0.00166949666125427	0.00512145156570091
Master_mpagominimo	0.00284088166913056	0.00837259825159614	0.00395083406496927
Visa_mpagominimo_delta1	0.0028280232292104	0.00182521337633513	0.002414398595259
mcomisiones_lag2/Visa_fechaalta_lag2	0.00277739761181135	0.00145253747198057	0.00417032484635645
chomebanking_transacciones_delta2/mcaja_ahorro_lag1	0.00277060253993951	0.00151357434705913	0.00424348844015218
chomebanking_transacciones/cliente_edad_lag1/mactivos_margen_delta2	0.00273061328786863	0.00120316891246875	0.00468247000292654
Visa_mpagominimo_lag2/cdescubierto_preacordado_lag1/Visa_mpagominimo/mcaja_ahorro_lag2/cproductos_lag2	0.0027242834875321	0.0015899906150375	0.00365817968978636
mprestamos_personales_lag2	0.00271320708288208	0.00156587760342448	0.00212174422007609
mcomisiones_delta2/mcaja_ahorro	0.00270908679482343	0.00457537952286162	0.00497512437810945
mrentabilidad_delta1/mcuentas_saldo_delta1/mcuentas_saldo_lag1	0.00269700591086958	0.000841754627204255	0.00446297922153936
Visa_fechaalta_lag1/ctrx_quarter_lag2	0.00268673238029402	0.00110077476203806	0.00468247000292654
mcuenta_corriente_lag2	0.00268031257187494	0.00587678716704306	0.00431665203394791
Master_fechaalta_delta2/ctarjeta_visa_transacciones	0.00267784281693166	0.00525136624448317	0.00314603453321627
mpasivos_margen/ctrx_quarter_delta1	0.00267501746668248	0.00215118642836656	0.00409716125256073
mcomisiones_lag1/mtarjeta_visa_consumo_delta1	0.00266529186435468	0.00143771696118011	0.00424348844015218
cliente_antiguedad_lag2/mactivos_margen_lag2	0.00263020184971138	0.00135855551066191	0.00475563359672227
cliente_antiguedad_lag2	0.002592722302287	0.00202596208896542	0.00424348844015218
Visa_mpagominimo/ctrx_quarter_lag1	0.00258678849291782	0.00175660697893684	0.00285338015803336
mcaja_ahorro_lag2/mcuentas_saldo_delta1	0.00257647833910582	0.00217350985895678	0.004828797190518
mrentabilidad_annual_delta1	0.00257480063810997	0.001178792386498	0.00373134328358209
ctrx_quarter_lag1/Visa_mpagominimo_delta1	0.00254472538143249	0.00295754036300817	0.00541410594088382
mcaja_ahorro_lag2/mrentabilidad_annual_lag2	0.00253689418717667	0.000982729017063328	0.00460930640913082
mactivos_margen_delta1/mcomisiones_delta1/mrentabilidad/cliente_edad_lag1	0.00252124767096106	0.00371155050061401	0.00577992390986245
mpasivos_margen_lag1/mrentabilidad_annual_delta2	0.00252059473169301	0.00158933617278645	0.00387767047117354
mcomisiones/Master_fechaalta_delta1/ctrx_quarter_lag2	0.00250434385355614	0.00261435779638371	0.00438981562774364
cproductos_delta2/Visa_mpagominimo_lag1	0.00247314467104231	0.00296231837059331	0.00314603453321627
mrentabilidad_annual_delta2	0.0024703699040844	0.000977560081584856	0.00387767047117354
mactivos_margen_lag2/mcaja_ahorro_lag2	0.00246431565909242	0.00222973397730412	0.00460930640913082
chomebanking_transacciones_delta1/chomebanking_transacciones_lag2	0.00245561802435958	0.0011819777248881	0.00460930640913082
mcomisiones_lag1/cliente_edad_lag2	0.00242335441065698	0.00200829214818691	0.00424348844015218
ccomisiones_mantenimiento_delta1/ctrx_quarter_lag2	0.00241116547639932	0.00285816070099939	0.00234123500146327
mcuenta_corriente/mpasivos_margen_lag1	0.00238836193766714	0.00488861122133267	0.00417032484635645
mcuentas_saldo_lag2/ccomisiones_mantenimiento_lag1	0.00236729898351402	0.00813443918745527	0.00409716125256073
ctrx_quarter_lag2/mpayroll	0.00236263177712083	0.00476592646535708	0.00336552531460345
chomebanking_transacciones	0.00235676525972758	0.00142634530312747	0.00343868890839918
mactivos_margen/mtarjeta_visa_consumo_lag1/Master_fechaalta_delta2	0.00233729829816983	0.00351599968108392	0.00431665203394791
mcomisiones/Master_fechaalta_delta1	0.00229943014151497	0.00648764819739804	0.00438981562774364
mcuentas_saldo_lag1	0.00228824984854889	0.00113616387155202	0.00212174422007609
mpasivos_margen_delta1/ctarjeta_visa_transacciones_lag2/ctrx_quarter_delta1	0.00226986352451081	0.00918249659913727	0.00490196078431373
ctrx_quarter_lag2/kmes_lag2	0.00226681673690464	0.00179378566947359	0.00497512437810945
mpasivos_margen_lag2	0.00226088613513788	0.00118888122190808	0.00373134328358209
Visa_fechaalta_lag2	0.00225219886329472	0.00124221247384479	0.00358501609599064
mpayroll_sobre_edad/ctarjeta_visa_transacciones_lag1	0.0022371060137857	0.00760267879661286	0.00139010828211882
mcaja_ahorro/mactivos_margen_delta1	0.0022249369506987	0.000702639316660127	0.00417032484635645
ccallcenter_transacciones	0.002181424408106	0.00450916502501807	0.00248756218905473
chomebanking_transacciones_delta2/mcaja_ahorro_lag1/mcuentas_saldo/chomebanking_transacciones_delta1/ctrx_quarter_lag1/mtarjeta_visa_consumo_lag1/mrentabilidad_annual_delta1	0.00218060988532451	0.00084118416205621	0.00417032484635645
mcaja_ahorro_lag1/mpasivos_margen_lag1/ctarjeta_visa_transacciones_delta2/Master_fechaalta_delta1	0.00215569059486667	0.00276708029337789	0.00395083406496927
mcuenta_corriente_delta2/mcuenta_corriente_lag2/mcaja_ahorro_delta1	0.00213387516078854	0.00443706633843936	0.00373134328358209
mpasivos_margen_lag1/Visa_fechaalta_lag2	0.0021331381783464	0.00149527602588912	0.00343868890839918
mactivos_margen_delta2	0.0021178156620758	0.00340949933989219	0.00351185250219491
ctrx_quarter_lag2	0.00211226125558895	0.00256906807600091	0.00387767047117354
chomebanking_transacciones_lag2	0.0021111469109139	0.00171637905083211	0.00336552531460345
mpasivos_margen_lag1	0.00210760372753086	0.00048176795269096	0.00299970734562482
mactivos_margen_lag2/ctarjeta_visa_transacciones_lag2	0.00209350986700703	0.00615283438345301	0.00387767047117354
mcomisiones/ctarjeta_visa_transacciones_lag1/mtarjeta_visa_consumo_lag1/mrentabilidad_annual_delta1/cdescubierto_preacordado_lag1	0.00208841276033492	0.000816680222549864	0.003219198127012
mtarjeta_visa_consumo_lag2/mcuentas_saldo/chomebanking_transacciones_delta1/ctrx_quarter_lag1/mtarjeta_visa_consumo_lag1/mrentabilidad_annual_delta1	0.00208679072863666	0.00131549552715218	0.00365817968978636
chomebanking_transacciones_delta2	0.00208364743011321	0.00328372190991604	0.00409716125256073
mrentabilidad_annual/mprestamos_personales/mprestamos_personales_lag2	0.00207712808016955	0.00784671625796454	0.00299970734562482
Visa_fechaalta_lag1	0.00207133207016322	0.000914933433073421	0.00387767047117354
mtarjeta_visa_consumo_lag1/ctarjeta_visa_transacciones_lag2	0.00207021782613245	0.000965033014425265	0.00299970734562482
mcomisiones_delta2/mcaja_ahorro/mactivos_margen_lag2	0.00204964778945541	0.00117375665607948	0.00380450687737782
mactivos_margen_lag2	0.00198475417524883	0.00114043801651909	0.00307287093942054
cproductos_lag2	0.00197655168084233	0.00367191620375471	0.00329236172080773
kmes_lag1/Visa_mpagominimo_lag2	0.00196251306448079	0.00216971930627257	0.00387767047117354
mrentabilidad_delta1/chomebanking_transacciones	0.00195844975669814	0.000557312596255316	0.00343868890839918
Visa_mpagominimo/mtarjeta_visa_consumo_delta2	0.00194830890564183	0.000575405318311054	0.00314603453321627
mcomisiones_delta2/mcaja_ahorro/mactivos_margen_lag2/mcaja_ahorro_lag1/mpasivos_margen_lag2	0.00194791184229238	0.000921666080125212	0.00336552531460345
Visa_mpagominimo_lag1	0.00192865376879186	0.00461688737784673	0.003219198127012
Master_fechaalta_lag1/mtarjeta_visa_consumo_lag1/mrentabilidad_annual_delta1/mcomisiones_delta1/mrentabilidad/cliente_edad_lag1	0.00188890572633959	0.000566046214968521	0.00358501609599064
cdescubierto_preacordado_lag1/Visa_mpagominimo	0.00188417650572148	0.000960631455922589	0.00299970734562482
mtarjeta_visa_consumo_lag2/mtarjeta_visa_consumo/mactivos_margen_lag2/ctarjeta_visa_transacciones_lag2/mcaja_ahorro_lag1/mpasivos_margen_lag2	0.00188005015297773	0.00110682980074142	0.00299970734562482
ctrx_quarter/cproductos_lag2/mpasivos_margen_delta1/mrentabilidad_lag1	0.00187592629204738	0.000720836286154087	0.00373134328358209
Visa_fechaalta_delta1/mtarjeta_visa_consumo_lag1/mrentabilidad_annual_delta1	0.00187350988724527	0.000929145833817589	0.003219198127012
mactivos_margen_lag2/mtarjeta_visa_consumo	0.0018732488585134	0.00406242421156946	0.00292654375182909
mcaja_ahorro_lag1/mpasivos_margen_lag1/ctarjeta_visa_transacciones_delta2	0.0018584536722518	0.00152625199385171	0.00278021656423764
mtarjeta_visa_consumo_lag1/mrentabilidad_annual_delta1/cdescubierto_preacordado_lag1	0.00182715052333584	0.0016276644809058	0.00270705297044191
mcuentas_saldo_lag2	0.0018268626885223	0.00127061700499791	0.00226807140766754
mpasivos_margen_delta1/mrentabilidad_lag1	0.00180786760284649	0.00153674913172815	0.00314603453321627
cproductos_lag1/chomebanking_transacciones_delta1/Visa_mpagominimo/ccallcenter_transacciones_delta1	0.00179533104326824	0.00414154801717941	0.00314603453321627
Master_fechaalta/mrentabilidad_annual_lag2/mpasivos_margen_delta2	0.00179391491153343	0.00422620272853944	0.00387767047117354
cdescubierto_preacordado_lag2/mtarjeta_visa_consumo_delta2	0.00178794666273502	0.000639725987693584	0.00299970734562482
mrentabilidad_annual_lag1/Visa_fechaalta_lag1/Master_mpagominimo	0.00178582482636892	0.0117564092852533	0.00424348844015218
Visa_mpagominimo_lag2/cdescubierto_preacordado_lag1/Visa_mpagominimo	0.001774651631427	0.00191600710350152	0.00256072578285045
Visa_mpagominimo_lag2	0.00177281318157108	0.00868366681572409	0.00351185250219491
mcomisiones_lag2/ctarjeta_visa_transacciones_delta2	0.0017100236990147	0.00320910391024699	0.00365817968978636
mcuentas_saldo/chomebanking_transacciones_delta1/ctrx_quarter_lag1/mtarjeta_visa_consumo_lag1/mrentabilidad_annual_delta1	0.00170683436701523	0.00959018226816115	0.004023997658765
mcomisiones_lag2/Visa_fechaalta_lag1	0.00170334685726788	0.000767721571494108	0.00175592625109745
mpasivos_margen_delta2/cdescubierto_preacordado_lag1	0.00169806588218436	0.00183333598922987	0.00351185250219491
mactivos_margen_lag2/mtarjeta_visa_consumo/cliente_edad_lag2	0.00169421224592256	0.000393064965813341	0.00219490781387182
mactivos_margen/mactivos_margen_lag2/ctarjeta_visa_transacciones_lag2	0.00168827736243605	0.00168016754486108	0.00314603453321627
mpasivos_margen_delta1/Visa_mpagominimo/ctrx_quarter_lag1	0.00167369036753038	0.00399914312080697	0.00307287093942054
mcomisiones_lag2/ctarjeta_visa_transacciones_lag2	0.00165249118614737	0.000908771251169674	0.00292654375182909
mcomisiones_lag1	0.00165004466007593	0.0010409309409747	0.00285338015803336
mtarjeta_visa_consumo_delta2/mcomisiones_lag2	0.00164880654637033	0.00191592023063634	0.003219198127012
mcaja_ahorro_delta1/mpasivos_margen_delta1/mrentabilidad_lag1	0.00162900661798337	0.00117038309314815	0.00343868890839918
mcaja_ahorro/mcomisiones_delta1	0.00162609982656161	0.000598163113227194	0.00285338015803336
mcomisiones_delta1/mrentabilidad/Visa_mpagominimo_lag2	0.00161211904942288	0.000672752155274521	0.00285338015803336
mrentabilidad_annual_lag1/ctrx_quarter_lag1	0.00160785523135116	0.000447073826098483	0.00329236172080773
mpasivos_margen_delta1/Visa_mpagominimo/Master_fechaalta_lag2	0.00159654348568482	0.00969670577545026	0.00387767047117354
mcuentas_saldo_delta2/Visa_mpagominimo_delta2	0.00159652828839953	0.000651920042203301	0.00292654375182909
mactivos_margen/Master_mpagominimo_delta2	0.00159515015074557	0.00212040737223173	0.00314603453321627
mcomisiones_lag1/mtarjeta_visa_consumo_delta1/mtarjeta_visa_consumo_lag2	0.00157814432776662	0.00131584591437509	0.00358501609599064
chomebanking_transacciones_delta1/ctrx_quarter_lag1	0.00157461031429156	0.00159154274356213	0.00329236172080773
mtarjeta_visa_consumo_lag1/mcuenta_corriente_lag1	0.00156282120415989	0.00301988901835102	0.00307287093942054
mcaja_ahorro_delta2	0.00154589948161815	0.000931601440140135	0.00278021656423764
mcaja_ahorro_lag1/mcuenta_corriente_delta2/mcuenta_corriente_lag2	0.00153811721869933	0.0111593784150357	0.00329236172080773
chomebanking_transacciones_delta1/ctrx_quarter_lag1/mtarjeta_visa_consumo_lag1/mrentabilidad_annual_delta1	0.00152736924147473	0.000615123592273362	0.00285338015803336
mrentabilidad_delta1	0.00150349418741161	0.00396547988554801	0.00336552531460345
mtarjeta_visa_consumo_lag1/mrentabilidad_annual_delta1/mcomisiones_delta1/mrentabilidad/cliente_edad_lag1/mactivos_margen_delta1	0.00148214133263447	0.000667238624097484	0.00285338015803336
mtarjeta_visa_consumo_delta2	0.00147480156094022	0.00253449267565752	0.00278021656423764
mcomisiones_delta2	0.00147305233396798	0.000522024838417412	0.00234123500146327
mcomisiones_lag2/Visa_fechaalta_lag2/kmes_delta1	0.00145306336266576	0.000433292893918065	0.00270705297044191
mtarjeta_visa_consumo/mcomisiones_lag2/Visa_fechaalta_lag1	0.00143965203516449	0.000591094557763356	0.00219490781387182
mrentabilidad_lag2	0.00143824896896514	0.000705659596606372	0.00285338015803336
mactivos_margen_lag2/ctarjeta_visa_transacciones_lag2/mcaja_ahorro_lag1/mpasivos_margen_lag2	0.00143125338767184	0.00212278479297561	0.00329236172080773
mrentabilidad_delta2/mcomisiones_lag2/ccomisiones_mantenimiento_lag2	0.00140220204505445	0.0104771107852613	0.00365817968978636
ccomisiones_mantenimiento_lag2/Visa_mpagominimo/ctrx_quarter_lag1	0.00139638461169985	0.00160069045626605	0.00248756218905473
kmes_delta2/ctarjeta_visa_transacciones_lag2	0.00137868666846366	0.00117643234032716	0.00248756218905473
mcuentas_saldo/mcomisiones_lag2/ctarjeta_visa_transacciones_lag2	0.00137216502539229	0.00231412517430642	0.00219490781387182
mtarjeta_visa_consumo/mcomisiones/Visa_fechaalta_lag1/ctrx_quarter_lag2	0.00137052149833303	0.000728214688170415	0.002414398595259
Visa_mpagominimo_lag2/mtarjeta_visa_consumo_delta2	0.00135868051301936	0.000636824433996425	0.00248756218905473
Master_mpagominimo_delta1	0.00135786498032465	0.00726600011182854	0.00292654375182909
mactivos_margen/mtarjeta_visa_consumo_lag1/Master_fechaalta_delta2/cdescubierto_preacordado_lag1	0.00134763111053382	0.00203691965302734	0.00263388937664618
mtarjeta_visa_consumo_lag1/ctarjeta_visa_transacciones_lag2/mcomisiones_lag2/ctarjeta_visa_transacciones_lag2	0.00134023108762468	0.000883841634623924	0.002414398595259
chomebanking_transacciones_delta2/mcaja_ahorro_lag1/ccomisiones_mantenimiento_lag2	0.00134019669851758	0.00185960344789946	0.00270705297044191
kmes_lag2/mpayroll_lag2	0.00133907385287191	0.000936275200287056	0.00219490781387182
mcomisiones_delta1/mrentabilidad/Visa_mpagominimo_lag2/Visa_mpagominimo_lag1	0.00133175853079513	0.000897816582869921	0.00270705297044191
Visa_mpagominimo_lag2/mactivos_margen_lag1/Visa_fechaalta_lag2	0.00131470631601184	0.000673710652553722	0.00263388937664618
mcuentas_saldo_delta1	0.00130760060906041	0.00368997417666438	0.00270705297044191
ccomisiones_mantenimiento_lag1/mprestamos_personales_delta1	0.00130094660749031	0.00596346601616188	0.00256072578285045
mpasivos_margen_lag1/ctarjeta_visa_transacciones_delta2	0.00128130851422748	0.00109316759481008	0.00278021656423764
mrentabilidad_annual_delta1/Master_mpagominimo_lag2/cliente_antiguedad_lag1	0.00126591610137657	0.0007625671148265	0.00234123500146327
mcomisiones_delta1/mrentabilidad	0.00125953649166852	0.000623663194920988	0.00219490781387182
mcuentas_saldo_delta2/ctarjeta_visa_transacciones_delta1	0.00125605084817834	0.00341350417897719	0.00314603453321627
mpasivos_margen_delta1/ctarjeta_visa_transacciones_lag2	0.00125264587020573	0.000809875181443752	0.00204858062628036
mpasivos_margen_delta1	0.0012400366029485	0.000340886227221417	0.00219490781387182
ctrx_quarter_delta1/ctarjeta_visa_transacciones_delta2	0.00123894712001187	0.000763183912169309	0.00263388937664618
mcomisiones_lag2/ctarjeta_visa_transacciones_lag2/Visa_fechaalta	0.00122001329633181	0.000666836113155463	0.00278021656423764
ccallcenter_transacciones/mactivos_margen_lag1	0.00120580404107507	0.00157924154585202	0.00175592625109745
mcomisiones/Master_fechaalta_delta1/Visa_mpagominimo_delta2/ccomisiones_mantenimiento_lag1	0.00118037194288278	0.00134868096165262	0.002414398595259
Master_mpagominimo_lag1	0.00114367792227765	0.00259459132379209	0.00234123500146327
Visa_mpagominimo_delta2	0.00114047580324971	0.000698081387000119	0.00212174422007609
Master_fechaalta/mrentabilidad_annual_lag2/mpasivos_margen_delta2/chomebanking_transacciones_delta1	0.00113459988949886	0.000563964161966268	0.00256072578285045
mcomisiones/ctarjeta_visa_transacciones_lag1	0.00113459912859344	0.000518376178079667	0.00175592625109745
mpasivos_margen_delta2	0.00113353945197898	0.000488862570014353	0.00226807140766754
mcuenta_corriente_delta2/Visa_mpagominimo_delta2	0.00109599180655686	0.000713941476420618	0.00226807140766754
mactivos_margen_lag2/mtarjeta_visa_consumo/cpayroll_trx_lag2	0.00107749249891032	0.00136302367169456	0.00182908984489318
Visa_fechaalta_delta1/cproductos_delta2/mcomisiones_lag2/Visa_fechaalta_lag1	0.00105738725484066	0.000338708614067462	0.00109745390693591
mpasivos_margen_delta2/Visa_mpagominimo/kmes	0.00105073097662769	0.000812359745388026	0.00204858062628036
Visa_mpagominimo/mpasivos_margen_lag1	0.00103880837401397	0.000241457337255697	0.00204858062628036
ccallcenter_transacciones_delta2	0.0010316408029364	0.000630778082579591	0.00131694468832309
mactivos_margen_lag2/mtarjeta_visa_consumo/mcomisiones_delta1/mrentabilidad	0.00102583468425395	0.0015867850063122	0.00234123500146327
mcuentas_saldo_delta1/mcuentas_saldo_lag1/ccallcenter_transacciones	0.00102100703353638	0.0037539328757753	0.00219490781387182
mtarjeta_visa_consumo_lag1/Master_fechaalta_delta2	0.00100372715012739	0.000324771310729711	0.00175592625109745
mcomisiones_delta1/mrentabilidad/ctrx_quarter/cproductos_lag2	0.000998612678847615	0.000359390147505695	0.00263388937664618
Visa_mpagominimo_lag1/ccallcenter_transacciones_delta1	0.000966429919804405	0.00164185661131476	0.00234123500146327
mcuenta_corriente_delta1/ccallcenter_transacciones	0.000966218829719884	0.00502921784939579	0.00175592625109745
mcaja_ahorro_lag2/ccomisiones_mantenimiento/mcuentas_saldo/cproductos_delta2	0.000951162819485456	0.00131113161355775	0.001609599063506
mpayroll_sobre_edad_delta2/cdescubierto_preacordado_lag1	0.000949041750965756	0.00358986478258804	0.00212174422007609
mcomisiones/mpayroll	0.000905819695510256	0.0044004001978072	0.00153643546971027
mpayroll_sobre_edad_lag2/mactivos_margen_lag2	0.00087491206383947	0.000451240827865162	0.00109745390693591
mcomisiones_delta1	0.000868657989642498	0.000711711739547552	0.00168276265730173
