Feature	Gain	Cover	Frequency	pos
mrentabilidad_-_mtarjeta_visa_consumo/mcuentas_saldo_delta2/mcaja_ahorro_lag1/mpayroll_sobre_edad_delta2	0.202729160917359	0.0290623579827394	0.00932835820895522	1
mpayroll_sobre_edad_lag1/chomebanking_transacciones_lag1/ccomisiones_mantenimiento_lag1/chomebanking_transacciones_-_mcuentas_saldo_lag2/cproductos/mactivos_margen_lag2/mtarjeta_visa_consumo/mpayroll/Visa_fechaalta_lag1	0.0824536153438801	0.0457947706194149	0.0223880597014925	2
mtarjeta_visa_consumo_lag1/mrentabilidad_annual_delta1_-_mcuentas_saldo_lag2	0.0824258729633751	0.0337370645662664	0.0391791044776119	3
mcuentas_saldo_delta1/mcuentas_saldo_lag1/mrentabilidad/cliente_antiguedad_delta2/mpayroll_sobre_edad/mtarjeta_visa_consumo_lag1	0.0802430551999468	0.0116249431930958	0.00373134328358209	4
mtarjeta_visa_consumo_delta2/mpayroll_sobre_edad/kmes_delta2_-_mcuenta_corriente_lag1/mpayroll_sobre_edad/mrentabilidad_annual_lag2	0.0687618063966897	0.092715375446185	0.0466417910447761	5
mpayroll_lag2/kmes_lag1_-_mprestamos_personales_lag1	0.0370218731950211	0.0251251921130867	0.0223880597014925	6
mcaja_ahorro_delta2/mcomisiones_delta2_-_mpasivos_margen_delta2/mtarjeta_master_consumo_delta2/mpayroll_delta1/Visa_mpagominimo	0.0305844640476364	0.0164504117754883	0.00559701492537313	7
mactivos_margen_-_mrentabilidad_annual_lag2	0.0268150465017864	0.0153137313811643	0.0205223880597015	8
mcaja_ahorro_lag1/mcaja_ahorro_delta2_+_mcaja_ahorro/Master_fechaalta_delta2	0.0265089162963598	0.0148017913562398	0.0130597014925373	9
mpasivos_margen_lag1/mprestamos_personales/mcomisiones_delta2/mprestamos_personales_delta2/ctarjeta_visa_transacciones_lag1/mprestamos_personales_lag1	0.0136358304056483	0.00275059301527252	0.00373134328358209	10
mcomisiones_lag2/cliente_edad_delta2/cliente_edad/mrentabilidad_annual_lag1_-_cproductos_delta1/ccomisiones_mantenimiento_delta1	0.0134404500864519	0.0199266146989695	0.0149253731343284	11
kmes_lag2/Visa_mpagominimo_lag2/Visa_fechaalta_lag1	0.01306412391402	0.0154308702004267	0.0130597014925373	12
mrentabilidad_annual_lag1/mactivos_margen_lag1/Visa_fechaalta_lag2/mpasivos_margen_delta2/mcaja_ahorro_delta2/mcuentas_saldo/mcuentas_saldo_lag2/mpasivos_margen_delta2/mcaja_ahorro_delta2/mactivos_margen/ctarjeta_visa_transacciones_lag1/Visa_mpagominimo_lag1/Master_fechaalta_lag2_+_mrentabilidad_annual_delta2/cliente_edad_lag2/Master_mpagominimo_lag1	0.0129027057912811	0.0116954434083926	0.00559701492537313	13
mrentabilidad_delta2_+_mpasivos_margen_delta1/ccomisiones_mantenimiento_delta1/ctrx_quarter_lag2/mrentabilidad_annual_delta1/ccomisiones_mantenimiento_lag1/mcuentas_saldo_lag1/mcomisiones_lag2	0.0124773257297166	0.0425040374930991	0.0335820895522388	14
mtarjeta_visa_consumo_delta1/mcomisiones_delta2/mcuentas_saldo_lag2/cproductos/mrentabilidad_lag2/Visa_mpagominimo_lag2/mtarjeta_visa_consumo_delta2/mpayroll_sobre_edad/chomebanking_transacciones/ccomisiones_mantenimiento_lag1/Visa_fechaalta_lag2/mrentabilidad_annual/mcuentas_saldo_lag2/kmes_lag1/mrentabilidad_lag2/ctarjeta_visa_transacciones_lag1/ctrx_quarter_delta1	0.0113254194414156	0.0199558994037851	0.00746268656716418	15
Visa_mpagominimo_lag1/ccomisiones_mantenimiento_lag2/mcaja_ahorro_delta2/mcuenta_corriente_delta1/mcuentas_saldo/mcuentas_saldo_lag2_+_cliente_antiguedad_lag2	0.0111305241284319	0.00932772079311657	0.0149253731343284	16
