Feature	Gain	Cover	Frequency	pos
mcuenta_corriente_lag1/cliente_antiguedad_delta2/mpasivos_margen_lag1/mactivos_margen_delta2/cpayroll_trx/mpasivos_margen_lag1/mcomisiones_lag2/mcomisiones_delta1/mtarjeta_master_consumo_delta2/cdescubierto_preacordado/ctarjeta_visa_transacciones_delta2	0.131902333795429	0.0507998844423979	0.0273609885260371	1
mpasivos_margen_delta2/kmes_lag1/mpasivos_margen_lag1/Visa_mpagominimo/Visa_fechaalta_delta2/mrentabilidad_annual_lag2/mcomisiones/mrentabilidad_annual_lag1/mrentabilidad_annual_lag1/mcaja_ahorro_delta1/mprestamos_personales_lag1/mcaja_ahorro_delta2/mcaja_ahorro_lag1/mcuenta_corriente_lag1/mcuentas_saldo_lag2/mpasivos_margen_delta1/cliente_edad_lag1/mpayroll_delta1/mtarjeta_visa_consumo/mcaja_ahorro_delta1/mtarjeta_visa_consumo/Visa_fechaalta_lag2/cdescubierto_preacordado_lag2	0.090812499367597	0.0189369776016714	0.0150044130626655	2
mrentabilidad_annual_lag1/mcuentas_saldo_lag2/mprestamos_personales_lag1/mcaja_ahorro_delta2_-_mcomisiones_lag2/mcomisiones_delta1	0.0818223848055778	0.00734162278264075	0.00353045013239188	3
mpasivos_margen/cpayroll_trx/ctarjeta_visa_transacciones_delta1_-_chomebanking_transacciones_lag2/mpayroll_lag1/mcaja_ahorro_lag2	0.0426105408622324	0.0324113655105529	0.0158870255957635	4
mprestamos_personales_lag2_-_mrentabilidad_annual_delta1/mcuentas_saldo_lag2	0.0420080876308158	0.0311394497717933	0.030008826125331	5
mpasivos_margen_-_mrentabilidad_annual_lag1	0.030227096575615	0.0205999512155301	0.0247131509267432	6
mcaja_ahorro/ccomisiones_mantenimiento_delta2_-_cpayroll_trx/mpasivos_margen_lag1	0.0284327453460798	0.0152180172094794	0.0132391879964696	7
mcuentas_saldo_lag2/chomebanking_transacciones_lag2/mtarjeta_visa_consumo_delta2_-_mcomisiones/mactivos_margen_lag2	0.0267312461366904	0.00529590127352885	0.00970873786407767	8
mpayroll/Visa_fechaalta_delta2_+_mcomisiones_delta2/mpayroll_sobre_edad_lag1/cdescubierto_preacordado_lag2	0.0260808761871934	0.0496692383610178	0.0467784642541924	9
mcuentas_saldo_lag1/kmes_delta1/mcaja_ahorro	0.0230052503671943	0.0233549539456029	0.0141218005295675	10
mprestamos_personales/ctarjeta_visa_transacciones_delta1	0.0209934392000691	0.00515267632677383	0.00617828773168579	11
mpasivos_margen_delta1/mpayroll_lag1/mcomisiones_lag2/mcomisiones_delta1/mtarjeta_master_consumo_delta2_+_kmes_delta2	0.0166548584105485	0.00288063007244836	0.00176522506619594	12
ctarjeta_visa_transacciones/mrentabilidad_annual_lag1_-_mcuentas_saldo/Master_status_delta2/mrentabilidad_annual_lag2/Master_fechaalta_delta2	0.0151083308256881	0.00320227517471733	0.00617828773168579	13
mactivos_margen_delta2/mactivos_margen_delta2/mcuentas_saldo/mcaja_ahorro_lag1_-_Master_status_lag2	0.0146445436001349	0.0113133043266154	0.0150044130626655	14
cproductos_delta2/mcaja_ahorro_delta2/chomebanking_transacciones_lag1/cproductos_lag2/Visa_mpagominimo/Master_fechaalta_delta2/mtarjeta_visa_consumo_delta1/mcaja_ahorro_delta2/mactivos_margen_delta2/Master_fechaalta_delta2	0.0118162492574759	0.0116085530223152	0.0105913503971756	15
mactivos_margen/mrentabilidad_delta1/mpayroll_sobre_edad_lag2/mactivos_margen_-_mcaja_ahorro_delta2/kmes_lag2	0.0115012968591113	0.00976422631887935	0.0088261253309797	16
mpayroll_delta2/mrentabilidad_lag2_-_Visa_mpagominimo_lag2	0.010785688001521	0.011299617300987	0.0132391879964696	17
ccomisiones_mantenimiento_lag1_+_chomebanking_transacciones_delta2	0.00995433997616354	0.0225713717283732	0.0176522506619594	18
cliente_edad_delta1/Visa_fechaalta_lag2/cdescubierto_preacordado_lag2_-_mpasivos_margen_delta2/kmes_lag1/mrentabilidad/cliente_antiguedad_lag2/cliente_antiguedad_delta1/mtarjeta_master_consumo_lag1/Visa_mpagominimo_delta2/mcuentas_saldo_lag2/mpasivos_margen_delta1/mrentabilidad_annual_delta1/ccomisiones_mantenimiento_lag2/ctrx_quarter_lag1/mcuenta_corriente	0.00856767851802204	0.00534185057385299	0.00441306266548985	19
