Feature	Gain	Cover	Frequency	pos
mpayroll/Visa_fechaalta_delta2_+_Master_mpagominimo_lag2	0.0977039228461997	0.0515565313650229	0.0371203599550056	1
mpasivos_margen_lag2_-_ctarjeta_visa_transacciones_lag2	0.0895649873416302	0.0244887614850571	0.0258717660292463	2
mcomisiones/mrentabilidad_annual_lag1/mrentabilidad_annual_lag1/mcaja_ahorro_delta1/mprestamos_personales_lag1/mcaja_ahorro_delta2/mcaja_ahorro_lag1	0.0813241960868184	0.00858268781523585	0.00562429696287964	3
mcaja_ahorro/ccomisiones_mantenimiento_delta2	0.0423567835146091	0.0154898080582194	0.00674915635545557	4
mcomisiones_-_mpayroll_lag2	0.0375960962727915	0.0324247274904699	0.0146231721034871	5
mtarjeta_visa_consumo_lag1_-_Visa_mpagominimo_delta2	0.0346489365672989	0.0192053397554669	0.0179977502812149	6
cdescubierto_preacordado_lag2_-_ctarjeta_visa_transacciones_lag1	0.0299845730337063	0.00489670178442694	0.0078740157480315	7
cproductos_lag2/Visa_mpagominimo	0.0250110412844073	0.0613387732376667	0.0562429696287964	8
mpayroll_sobre_edad_delta2/Visa_mpagominimo_delta2	0.0239743375092853	0.00422240401926115	0.00224971878515186	9
mpayroll_-_Visa_mpagominimo_lag1	0.0220339806427468	0.0448450690908995	0.0359955005624297	10
Visa_fechaalta_delta2/mrentabilidad_annual_lag2_+_mrentabilidad_annual	0.0194932228807926	0.0172179012596959	0.0168728908886389	11
mprestamos_personales_lag2_-_cliente_antiguedad_lag2	0.0194605437811813	0.0116613462581398	0.0146231721034871	12
mcaja_ahorro_delta2/mactivos_margen_delta2_+_kmes_lag2/ccomisiones_mantenimiento	0.0194149312911869	0.0231572367842234	0.0213723284589426	13
mcuentas_saldo_lag2/mpasivos_margen_delta1/mtarjeta_visa_consumo_lag2_+_Master_fechaalta_delta1/mcaja_ahorro_delta2/kmes_lag2	0.014461673752176	0.00682045295476362	0.0101237345331834	14
mactivos_margen_delta1_-_mpayroll_lag1	0.0142104941846062	0.00973365566561134	0.00449943757030371	15
mrentabilidad_annual/Visa_fechaalta_delta1_-_mrentabilidad_annual_delta1/ccomisiones_mantenimiento_lag2/ctrx_quarter_lag1	0.0139238124072515	0.00514948137506845	0.00899887514060742	16
mprestamos_personales_delta1/mtarjeta_master_consumo_-_mactivos_margen_lag2/mactivos_margen_lag1	0.0139224198321785	0.0149803094547446	0.0078740157480315	17
