Feature	Gain	Cover	Frequency	pos
ccomisiones_mantenimiento_-_ctrx_quarter	0.162782852619074	0.0146245629852115	0.0111731843575419	1
cproductos_lag2/ctrx_quarter	0.100543987247986	0.0165631928765798	0.00893854748603352	2
mcaja_ahorro_-_mactivos_margen_lag2	0.0516940106475655	0.0162719552051136	0.0100558659217877	3
mtarjeta_visa_consumo_-_mpayroll_sobre_edad_lag1	0.0509767015764548	0.0464125217003722	0.0525139664804469	4
mtarjeta_master_consumo_lag2/cpayroll_trx	0.050277327447289	0.0339418512332649	0.0189944134078212	5
cliente_edad_-_ctrx_quarter	0.0408897908177488	0.0460408771065664	0.0346368715083799	6
mprestamos_personales_-_cdescubierto_preacordado_lag2	0.0389644841773159	0.0405307869875008	0.023463687150838	7
kmes/ctrx_quarter	0.0321821677419054	0.0128150906698846	0.00782122905027933	8
mpasivos_margen_-_ctarjeta_visa_transacciones_lag1	0.0214490591449419	0.00533534751618585	0.00670391061452514	9
cliente_edad/cpayroll_trx	0.021234036147138	0.0244981531732877	0.0145251396648045	10
ccomisiones_mantenimiento_-_cpayroll_trx	0.0152507839742164	0.0142972371674984	0.00782122905027933	11
mcuentas_saldo_-_kmes_delta1	0.0147835380233879	0.0126004611685215	0.0167597765363129	12
mrentabilidad_annual_lag1/ccomisiones_mantenimiento	0.0136939114585097	0.00136438517828177	0.00335195530726257	13
mcaja_ahorro/cpayroll_trx	0.0128776459396489	0.0226969114878066	0.00893854748603352	14
mrentabilidad_annual/ccomisiones_mantenimiento	0.0126937312035516	0.00457496394351002	0.00782122905027933	15
ccomisiones_mantenimiento_-_cproductos	0.0125358299281371	0.00489849100898658	0.00446927374301676	16
chomebanking_transacciones_delta2/cliente_edad	0.0109693639618646	0.0163624921334172	0.017877094972067	17
mcaja_ahorro_lag2/kmes	0.0108949785031854	0.0136710761738461	0.0111731843575419	18
mcaja_ahorro_lag1/cliente_antiguedad	0.0108794247946691	0.000388105853497321	0.00111731843575419	19
Master_mpagominimo_lag2_-_mtarjeta_visa_consumo_delta2	0.0108530305298622	0.0228640565862133	0.0212290502793296	20
mrentabilidad_annual_lag1_-_mpayroll_sobre_edad	0.009444685080375	0.0118957926286479	0.0167597765363129	21
Visa_mpagominimo_lag2_-_mrentabilidad_delta2	0.00838210735533987	0.0235085782156754	0.0156424581005587	22
mrentabilidad_annual_delta2_-_mcomisiones_lag2	0.00813162378616258	0.00427802814368907	0.00893854748603352	23
cliente_edad_-_cproductos	0.00763283907864154	0.0124206535626598	0.00893854748603352	24
mrentabilidad_annual_lag2/cliente_antiguedad	0.00749646523521942	0.0086326644574812	0.0134078212290503	25
mprestamos_personales_delta2_-_Visa_mpagominimo_delta2	0.0066751416845593	0.00851490313814922	0.0100558659217877	26
Visa_fechaalta_delta2/cproductos	0.00649524961729016	0.00440591946898509	0.00558659217877095	27
chomebanking_transacciones_delta2/ctrx_quarter	0.00649250714942592	0.0071764761001503	0.0100558659217877	28
mtarjeta_visa_consumo/ctrx_quarter	0.00622965774823774	0.0274497836610601	0.0301675977653631	29
canarito36	0.00622120499568045	0.00468576088374172	0.0100558659217877	30
mcaja_ahorro/cproductos_delta2	0.00622087837587536	0.0244171131255754	0.0100558659217877	31
mactivos_margen_lag2_-_mprestamos_personales_delta2	0.00608541412953465	0.00840094057105376	0.0100558659217877	32
mpayroll_sobre_edad_lag1/cpayroll_trx	0.00603523106652655	0.0218896766375471	0.0100558659217877	33
mrentabilidad_annual_lag2_-_mpayroll	0.00577909469270659	0.004076061149781	0.00670391061452514	34
Master_mpagominimo_-_mprestamos_personales_lag2	0.00558869133047268	0.0189874299288494	0.00893854748603352	35
mcuenta_corriente_lag2_-_Visa_status_delta2	0.00553469093446157	0.00177528354519819	0.00223463687150838	36
internet_delta1/ccomisiones_mantenimiento	0.00545461510153455	0.0109499033217556	0.00782122905027933	37
mpasivos_margen_lag2_-_mprestamos_personales_lag2	0.00476859911238547	0.00319475063090943	0.00558659217877095	38
cproductos_lag1/cliente_edad	0.00472638490610711	0.0192305500719864	0.0122905027932961	39
mpayroll_lag1_-_mrentabilidad_annual_delta1	0.00462377769049744	0.00458319457335581	0.00558659217877095	40
kmes_lag2/cliente_antiguedad	0.00443882536544517	0.00709037104945596	0.0122905027932961	41
mcuenta_corriente_lag2/ccomisiones_mantenimiento	0.00438042033649831	0.0119951933121701	0.0134078212290503	42
cproductos_-_ctrx_quarter	0.00428094041580362	0.00104275748892347	0.00223463687150838	43
mactivos_margen_delta2_-_Visa_mpagominimo_lag1	0.00425128007188075	0.00722142800161574	0.00893854748603352	44
Visa_fechaalta_delta1_-_mrentabilidad_annual_delta1	0.00404320164541423	0.00303140428473927	0.00558659217877095	45
mpasivos_margen_delta1_-_mpayroll_delta2	0.00389069268282383	0.00500865482384553	0.00558659217877095	46
mcomisiones_delta1_-_mcomisiones_lag2	0.00364160283204936	0.0127327843714268	0.00782122905027933	47
canarito39	0.00357708554921846	0.00498459605968093	0.00782122905027933	48
Master_mpagominimo_lag1_-_mpayroll_lag2	0.00356866803925385	0.0138331562692708	0.0145251396648045	49
Visa_mpagominimo_lag1/ccomisiones_mantenimiento	0.0034346138151312	0.00272877035656355	0.00558659217877095	50
mcaja_ahorro/Master_fechaalta_lag2	0.00336252256533972	0.00702325975994418	0.0122905027932961	51
mcaja_ahorro_lag2/ctrx_quarter	0.00331478166267493	0.00352334269936801	0.00446927374301676	52
canarito31	0.00327169934269206	0.00709290355094697	0.0100558659217877	53
mpayroll_sobre_edad_delta2_-_mpayroll_sobre_edad_lag2	0.00319732101207036	0.0196908322179775	0.0201117318435754	54
canarito21	0.00313121692000827	0.00557530203245907	0.00670391061452514	55
mcomisiones_lag1/cproductos_lag2	0.00310153466128706	0.00201903681370792	0.00446927374301676	56
Visa_status_lag2_-_cdescubierto_preacordado_lag2	0.0030656939260881	0.00114342442319113	0.00111731843575419	57
Visa_mpagominimo_lag2_-_ccallcenter_transacciones_lag1	0.00303933230751539	0.00563481581749781	0.0111731843575419	58
cproductos_+_cliente_edad	0.00303348881295458	0.0073100655538011	0.00670391061452514	59
mpayroll_sobre_edad_lag2_-_mcomisiones_lag1	0.00294868515000815	0.00683395527349117	0.00670391061452514	60
Master_mpagominimo_lag1/ccomisiones_mantenimiento	0.00292342851458013	0.00811919978017887	0.00558659217877095	61
mcomisiones_delta2_-_mtarjeta_master_consumo	0.00285883412678867	0.00294276673255391	0.00446927374301676	62
mcuenta_corriente/kmes	0.00284068430794204	0.0133703416217886	0.00558659217877095	63
canarito23	0.00279487939169058	0.00375949846340472	0.00670391061452514	64
mcuenta_corriente_lag2_-_ctarjeta_visa_transacciones_delta2	0.00274176002640955	0.0117039556407039	0.00670391061452514	65
mrentabilidad_annual_delta2_-_Master_mpagominimo_lag2	0.00269748899333449	0.00636797499914528	0.00558659217877095	66
ccomisiones_mantenimiento_+_cliente_edad	0.00263972505055772	0.00343913702479192	0.00446927374301676	67
mrentabilidad_lag1/kmes	0.00262631118552238	0.00445403699731428	0.00782122905027933	68
canarito5	0.00250497069351353	0.00421028372880455	0.00446927374301676	69
canarito34	0.00248700937332868	0.00250084522237262	0.00446927374301676	70
mcuenta_corriente_delta2/chomebanking_transacciones_delta2	0.00244354088860669	0.00917145414969363	0.00782122905027933	71
canarito20	0.00232150052546306	0.00213110000468513	0.00558659217877095	72
cliente_antiguedad/ctrx_quarter	0.00230518703388938	0.00239511328512295	0.00335195530726257	73
mcuentas_saldo_delta1/mcomisiones_delta2	0.00229265719421518	0.00731259805529211	0.00670391061452514	74
canarito29	0.00228597546713803	0.00624831430369505	0.00893854748603352	75
mpasivos_margen_delta1_-_Visa_fechaalta_lag2	0.00219028041823938	0.00636227687079051	0.00558659217877095	76
Visa_mpagominimo_delta1/ccomisiones_mantenimiento_delta2	0.00218168184326624	0.00305609617427662	0.00223463687150838	77
canarito40	0.0020771982694598	0.0017043735034499	0.00335195530726257	78
canarito24	0.00195780024781989	0.00468576088374172	0.00446927374301676	79
canarito27	0.00195306241319231	0.00259771340440377	0.00558659217877095	80
mrentabilidad_annual_delta1_-_mactivos_margen_lag1	0.00178772548277875	0.00365629902764605	0.00558659217877095	81
mprestamos_personales_delta2_-_Visa_mpagominimo_lag1	0.00172472939265585	0.000800903596531992	0.00223463687150838	82
