Feature	Gain	Cover	Frequency	pos
ctrx_quarter_+_cpayroll_trx	0.132298756128009	0.0201567792861937	0.00932400932400932	1
cpayroll_trx/ccomisiones_mantenimiento	0.0827359199087794	0.0805223981559051	0.0337995337995338	2
ctrx_quarter_+_cproductos	0.0715352707032958	0.00910795031766928	0.00466200466200466	3
ccomisiones_mantenimiento_-_ctrx_quarter	0.0515009440559996	0.00430258454269673	0.00233100233100233	4
kmes/ctrx_quarter	0.0361781439683899	0.00945202699538456	0.00582750582750583	5
mtarjeta_visa_consumo	0.0321105646746055	0.0295040872927084	0.0198135198135198	6
ctrx_quarter_-_ccomisiones_mantenimiento	0.0264023712273365	0.00446844381078254	0.00233100233100233	7
mcaja_ahorro_delta2/ccomisiones_mantenimiento_delta2	0.0253352368870622	0.00136004599830368	0.0034965034965035	8
mcaja_ahorro/kmes	0.0230986891916064	0.00784286688070101	0.0034965034965035	9
ctrx_quarter/ccomisiones_mantenimiento	0.021391488899263	0.00670982042969909	0.00233100233100233	10
mtarjeta_visa_consumo/ccomisiones_mantenimiento_lag2	0.0164060073505161	0.0070701578199718	0.00815850815850816	11
Visa_mpagominimo_delta2/cdescubierto_preacordado_lag1	0.0132257260863166	0.013266139732856	0.0104895104895105	12
mtarjeta_visa_consumo/kmes	0.0117577219450956	0.0037282561751682	0.0034965034965035	13
mprestamos_personales/cliente_antiguedad	0.0117104686677753	0.0165501532409551	0.00932400932400932	14
Visa_fechaalta_lag1/cliente_antiguedad	0.0115612616965886	0.0079885628652156	0.00932400932400932	15
mprestamos_personales	0.0112870849192395	0.00967122140065875	0.00699300699300699	16
mcaja_ahorro/Master_fechaalta_lag2	0.0112446424512085	0.00263098329179263	0.0034965034965035	17
mpasivos_margen_lag2/cliente_antiguedad	0.0104307604484275	0.00332043750422779	0.00466200466200466	18
ccomisiones_mantenimiento_+_cpayroll_trx	0.00991896310981619	0.010323601188463	0.00466200466200466	19
Master_mpagominimo/chomebanking_transacciones_lag2	0.00745952706146733	0.0135575317018852	0.00699300699300699	20
mcaja_ahorro_lag2/cliente_antiguedad	0.00719910546742748	0.00351231391240549	0.00116550116550117	21
mpasivos_margen_lag2/kmes	0.00708745774473105	0.00307847810137318	0.00233100233100233	22
mrentabilidad_annual_delta2/ctrx_quarter	0.0069878465362643	0.00127744157851192	0.0034965034965035	23
mcomisiones_lag2/ccomisiones_mantenimiento	0.00697402683938545	0.0075293603425937	0.0034965034965035	24
mrentabilidad_annual_delta2_-_mprestamos_personales_delta1	0.00623514722169866	0.00384793501959091	0.00699300699300699	25
mcuentas_saldo/ctrx_quarter	0.00612352761789044	0.00528408115266338	0.00815850815850816	26
mrentabilidad_annual_lag2/kmes	0.00605840618894965	0.00713455024169923	0.00815850815850816	27
chomebanking_transacciones	0.00595525024118007	0.00841329267721575	0.00815850815850816	28
mcaja_ahorro/cliente_edad	0.00561993164740998	0.0035597951930732	0.00582750582750583	29
Visa_mpagominimo	0.00534683171167744	0.036343993422867	0.0326340326340326	30
mrentabilidad_annual_lag1/Master_fechaalta_delta1	0.00471189550909644	0.0137377003970216	0.013986013986014	31
mtarjeta_visa_consumo_lag1/kmes	0.00471083019204797	0.00250480016234695	0.0034965034965035	32
mcaja_ahorro_lag2/kmes	0.00453014150235663	0.00405021828380537	0.00466200466200466	33
mrentabilidad_annual_lag2/cliente_edad_lag2	0.00450139409079395	0.00448470452333998	0.00582750582750583	34
mactivos_margen_lag2/ccomisiones_mantenimiento_lag1	0.00447518832904893	0.00766074690005776	0.00466200466200466	35
mcuentas_saldo/Master_fechaalta_lag1	0.00444556244471624	0.00261602343623979	0.0034965034965035	36
mpayroll/ctarjeta_visa_transacciones_delta2	0.00441146289047134	0.0153019809450466	0.00699300699300699	37
mactivos_margen/mrentabilidad_annual_delta2	0.0043893506736445	0.0033900333539736	0.00582750582750583	38
canarito5	0.00429650334304539	0.00841199182021116	0.00932400932400932	39
cdescubierto_preacordado_lag1/cliente_edad	0.00425106762406775	0.00880940363511481	0.00699300699300699	40
chomebanking_transacciones_delta2/cliente_edad	0.00418586175617465	0.00567759039655325	0.00582750582750583	41
mpasivos_margen/ccomisiones_mantenimiento	0.00417593201124235	0.00205665492426411	0.00233100233100233	42
mprestamos_personales_lag2/cproductos	0.00408130195253573	0.000755797919669478	0.00116550116550117	43
ctrx_quarter_-_cliente_edad	0.00375229328050302	0.00351231391240549	0.00116550116550117	44
ccomisiones_mantenimiento_lag2/cliente_edad	0.00374800228173798	0.00320466123081886	0.00466200466200466	45
mrentabilidad_annual_delta1/ccomisiones_mantenimiento_lag1	0.0036742395101498	0.0016455841108122	0.0034965034965035	46
Visa_mpagominimo/cpayroll_trx	0.00353339143308727	0.0170054531925633	0.0104895104895105	47
chomebanking_transacciones_delta2/ctrx_quarter	0.00348200368082888	0.00670201528767152	0.00466200466200466	48
mrentabilidad_annual_delta2/mcuentas_saldo_lag2	0.00346751963995015	0.00631370947180002	0.00699300699300699	49
cliente_edad/ccomisiones_mantenimiento	0.00328884712249487	0.012410826252335	0.00582750582750583	50
cliente_edad/cproductos	0.00316605488804448	0.00950341084706605	0.00815850815850816	51
mprestamos_personales/kmes	0.00307646191544021	0.00107776002830665	0.00116550116550117	52
cproductos_lag2/cproductos	0.00299164374998228	0.00806921599950047	0.0034965034965035	53
canarito92	0.0028704037560335	0.00168981324896842	0.0034965034965035	54
mprestamos_personales/cliente_edad	0.00284642470798309	0.00263033286329034	0.00233100233100233	55
