Feature	Gain	Cover	Frequency	pos
ctrx_quarter_+_cpayroll_trx	0.152846059413905	0.0210878388833563	0.00829383886255924	1
mpayroll_-_mactivos_margen_lag2	0.0794538249577229	0.0368028746645718	0.023696682464455	2
ccomisiones_mantenimiento_-_ctrx_quarter	0.0638900195656684	0.00595868661580193	0.00355450236966825	3
mtarjeta_master_consumo/cpayroll_trx	0.0635841756859131	0.0240179177197361	0.0106635071090047	4
ccomisiones_mantenimiento/cpayroll_trx	0.0542991165203516	0.0800537743197866	0.033175355450237	5
kmes/ctrx_quarter	0.0510985432834099	0.007967619024947	0.00355450236966825	6
ctrx_quarter_+_cproductos	0.040367132990355	0.00349876938011408	0.00118483412322275	7
mrentabilidad_annual_lag2/kmes	0.026447088534648	0.0185538596233682	0.023696682464455	8
mtarjeta_visa_consumo_lag1_-_mrentabilidad_annual_delta2	0.0188081248769023	0.00995010071112769	0.0118483412322275	9
mprestamos_personales_lag2_-_ccallcenter_transacciones_delta2	0.0184011943727686	0.0317249971234839	0.0154028436018957	10
Master_mpagominimo_lag2_-_mrentabilidad_annual_lag2	0.018263080416398	0.0190021993776145	0.0201421800947867	11
mprestamos_personales_lag1/ccomisiones_mantenimiento	0.0181173740500333	0.0142490044609144	0.0118483412322275	12
mtarjeta_master_consumo_lag1_-_mtarjeta_visa_consumo	0.0159000397811824	0.0248154070171123	0.018957345971564	13
mpayroll_-_mcaja_ahorro_lag1	0.0148948080177019	0.00808201840176797	0.0106635071090047	14
mpasivos_margen_lag1/kmes	0.0135429368664389	0.003039849336682	0.00592417061611374	15
cproductos/cliente_edad	0.0130768640197267	0.0236773646615696	0.0154028436018957	16
mcuentas_saldo/mtarjeta_visa_consumo_lag1	0.0129019870171581	0.00892447392818364	0.0118483412322275	17
Visa_mpagominimo_-_ctrx_quarter_lag2	0.012811166695223	0.059168944735182	0.0509478672985782	18
chomebanking_transacciones_delta1_-_kmes_delta2	0.0123500539956911	0.0228904556533791	0.0272511848341232	19
cpayroll_trx_-_cproductos	0.01097622282664	0.00988397390371672	0.00710900473933649	20
mcomisiones_delta2_-_Master_mpagominimo_delta2	0.00963278112784053	0.0216419815294602	0.0319905213270142	21
cproductos_delta1/cpayroll_trx	0.0086349830904836	0.034083740343833	0.0118483412322275	22
mcaja_ahorro_lag1/cliente_edad	0.00803019239413833	0.00566508359089725	0.00592417061611374	23
ccallcenter_transacciones_delta2/cpayroll_trx	0.00798298441914572	0.0176128751539101	0.00947867298578199	24
Visa_mpagominimo_-_mcomisiones_delta1	0.00784977509533646	0.00543628483725532	0.00947867298578199	25
cdescubierto_preacordado_lag2_-_mpasivos_margen_lag2	0.00739753090901486	0.00305968737890528	0.00355450236966825	26
ctrx_quarter_lag2/ctrx_quarter	0.00685609856464232	0.00653398984027731	0.00829383886255924	27
cproductos_-_cliente_edad	0.00666803370968179	0.0116257540109215	0.00710900473933649	28
