Feature	Gain	Cover	Frequency	pos
mcomisiones_lag2/mcomisiones_delta1/mtarjeta_master_consumo_delta2/cdescubierto_preacordado/ctarjeta_visa_transacciones_delta2/mcomisiones_delta2_-_mprestamos_personales_lag1/mcaja_ahorro_delta2/mcaja_ahorro_lag1	0.0805207651873028	0.00359718805810579	0.003125	1
cpayroll_trx/mpasivos_margen_lag1	0.0682191809462682	0.0184419706264976	0.0083984375	2
ctrx_quarter_lag2_-_mpayroll_sobre_edad_delta2	0.0439781975059946	0.00785895163428357	0.00859375	3
mcuentas_saldo_+_mtarjeta_visa_consumo_lag1/mrentabilidad_annual_lag1/mcomisiones_lag2	0.0349776186762165	0.0135826948169491	0.012109375	4
mprestamos_personales_-_mcaja_ahorro_lag1/mrentabilidad_annual_lag2	0.0349457166658698	0.0374936763108357	0.0185546875	5
mcaja_ahorro/ccomisiones_mantenimiento_delta2_-_cproductos_lag2	0.02418104106963	0.00496571173236471	0.0033203125	6
cproductos_lag2_-_mrentabilidad_annual_delta2/mpasivos_margen	0.0183621289475393	0.00939708051888378	0.011328125	7
internet_lag2_+_mtarjeta_master_consumo_delta1/mpayroll_delta1	0.017884304395637	0.00239837776077639	0.00234375	8
Master_fechaalta_delta1/mcaja_ahorro_delta2/kmes_lag2/Visa_fechaalta_lag2/mrentabilidad_annual_delta2/mpasivos_margen_-_mtarjeta_visa_consumo_lag1/Visa_fechaalta	0.0149407942089464	0.00520757222364221	0.0072265625	9
mrentabilidad_annual_lag2_-_mtarjeta_master_consumo_lag1	0.0145251557364529	0.0119849661422354	0.0109375	10
ctarjeta_visa_transacciones_lag2_+_mrentabilidad_annual_delta1/mrentabilidad_annual/cproductos_lag2	0.0144860650457036	0.00530037915634172	0.0044921875	11
mpayroll_sobre_edad_lag2_-_cliente_antiguedad_delta1	0.0135249251631152	0.00987398700638042	0.0087890625	12
mrentabilidad_annual_lag2/mactivos_margen_lag1/mtarjeta_visa_consumo_lag1/mrentabilidad_annual_lag1/mcomisiones_lag2_-_mtarjeta_master_consumo_lag2	0.0121902176596466	0.00453174738039453	0.00625	13
mcuenta_corriente/ctrx_quarter_lag2/mrentabilidad_annual_delta2_-_mrentabilidad_annual_lag2/Master_fechaalta_delta2	0.0111496759333234	0.00572060635160696	0.0068359375	14
canarito5	0.00923985756687704	0.00919891932925033	0.0107421875	15
mrentabilidad/cliente_antiguedad_lag2/mactivos_margen_delta1/mrentabilidad_annual_lag1/mcaja_ahorro_delta1_-_mtarjeta_visa_consumo_lag1/Visa_fechaalta	0.00915101019061	0.00739502513737427	0.0091796875	16
mrentabilidad_delta1/mpasivos_margen_delta2/kmes_lag1/Visa_mpagominimo_lag1/mpayroll_sobre_edad_lag2/mcuenta_corriente_delta2_-_mrentabilidad_annual_delta1/mtarjeta_visa_consumo_lag1	0.00889864958259801	0.0139857235246862	0.00703125	17
mprestamos_personales_delta1/Visa_fechaalta	0.00852533145121103	0.00373282895974353	0.0021484375	18
mrentabilidad_annual/Visa_fechaalta_delta1_-_mactivos_margen_lag1/Master_fechaalta_delta1/mcaja_ahorro_delta2/kmes_lag2	0.00833387971722761	0.0101384543145975	0.0076171875	19
mprestamos_personales_lag1_+_cliente_edad	0.00820538925196507	0.0152942147424786	0.0126953125	20
mactivos_margen_lag2_-_cliente_antiguedad_delta1	0.00801776488797336	0.004136074000657	0.0044921875	21
canarito1	0.00779667245679454	0.0105794494948025	0.0123046875	22
mpasivos_margen_lag1/cproductos_lag2/ctrx_quarter_delta1_-_mcuentas_saldo_delta2/mcuentas_saldo_delta1/Master_fechaalta_lag1	0.00771122902447689	0.00497685289095218	0.0095703125	23
mtarjeta_master_consumo_lag1/ccomisiones_mantenimiento_lag2	0.00762712759295015	0.00316971370142928	0.004296875	24
cpayroll_trx_delta2_-_mpayroll_lag1/mcaja_ahorro_lag2/Master_mpagominimo	0.0075993495007033	0.000920713998995565	0.001171875	25
mcuentas_saldo_delta1/Master_fechaalta_lag1/mcomisiones_lag2/cdescubierto_preacordado_lag1/mactivos_margen_delta2/mcuentas_saldo/mcaja_ahorro_lag1/cliente_antiguedad_delta2	0.00755114548057308	0.00746143942254618	0.007421875	26
canarito39	0.0073056117937018	0.00940876251041239	0.0099609375	27
Visa_mpagominimo_delta1/mactivos_margen_lag1_-_mrentabilidad_lag1/mactivos_margen_delta1/Visa_mpagominimo_lag1/ccomisiones_mantenimiento_lag1/mpayroll_lag1/mcaja_ahorro_lag2	0.00679446333679218	0.00856181812458823	0.005859375	28
Visa_mpagominimo_delta1/mactivos_margen_lag1/mrentabilidad_lag2_-_mrentabilidad_annual_delta1/mrentabilidad_annual/cproductos_lag2	0.00664135152401312	0.00693748046917041	0.00859375	29
canarito29	0.00661536273170812	0.00877328380457369	0.010546875	30
cproductos_lag1_-_mtarjeta_visa_consumo_delta2/mactivos_margen/mpasivos_margen/mactivos_margen_delta1/Visa_mpagominimo_delta1/mactivos_margen_lag1/mrentabilidad_lag2/mpasivos_margen_lag2	0.00646963037906343	0.00772774556276318	0.0111328125	31
Visa_mpagominimo_delta2_-_mtarjeta_master_consumo_lag1/Visa_mpagominimo_delta2	0.00638206448379229	0.00723872441738501	0.0072265625	32
mcaja_ahorro_delta1_-_Master_fechaalta_lag1	0.00618755987419695	0.00509486263870878	0.0056640625	33
mrentabilidad_annual_delta1/mtarjeta_visa_consumo_lag1/mpasivos_margen_lag2/Master_fechaalta/mcuentas_saldo_lag2/chomebanking_transacciones_lag2_+_mtarjeta_visa_consumo_lag1/mactivos_margen	0.0061019562656564	0.00849259150812239	0.007421875	34
canarito27	0.00605929479959414	0.00832309446436933	0.01015625	35
canarito36	0.00589045301038306	0.00793834591004282	0.0091796875	36
mcaja_ahorro_lag1/Visa_fechaalta_delta1/mrentabilidad_delta2/ctarjeta_visa_transacciones_lag2_-_mtarjeta_visa_consumo_lag1/mrentabilidad_annual_lag1	0.00580805894033259	0.00487431096531217	0.0056640625	37
mrentabilidad_annual_delta1/mtarjeta_visa_consumo_lag1_-_ccomisiones_mantenimiento_delta2	0.00577647816536981	0.0054746355299768	0.005859375	38
mactivos_margen_lag2/mactivos_margen_lag1_-_mrentabilidad_annual_delta1	0.00564783210632965	0.00509345647306181	0.005859375	39
canarito23	0.00562127723288498	0.0116022727530852	0.0099609375	40
Visa_fechaalta_lag2_-_mcaja_ahorro_lag1/mpasivos_margen_lag2	0.00558959067434888	0.0115122781516796	0.0103515625	41
canarito17	0.00551717959822625	0.00674775627341874	0.009765625	42
canarito21	0.00550317680330855	0.0114007583992167	0.0091796875	43
mcomisiones_delta2/mcuentas_saldo_lag1_-_cliente_edad_delta2	0.00547800152843036	0.00588956256241888	0.005859375	44
Visa_fechaalta_lag2/Visa_mpagominimo/cliente_edad_delta2	0.00543064392997152	0.00173207157729276	0.0033203125	45
canarito25	0.00530676427247601	0.0155169297476398	0.010546875	46
canarito26	0.0052700806960204	0.00890795120691738	0.009765625	47
canarito9	0.00524154463441981	0.0063683078819154	0.008203125	48
Visa_mpagominimo_delta1/ctarjeta_visa_transacciones_lag1/mactivos_margen_+_Master_status_delta2/ccallcenter_transacciones/mcomisiones_delta1/mrentabilidad_annual/Visa_fechaalta_delta1	0.00522987289256095	0.0126510559925426	0.0046875	49
mcuentas_saldo_delta1/Master_fechaalta_lag1/mcomisiones_lag2/cdescubierto_preacordado_lag1/mpasivos_margen_lag1/cproductos_lag2/ctrx_quarter_delta1_-_mactivos_margen_lag1/Master_mpagominimo_delta2/mpasivos_margen_lag1/cproductos_lag2/ctrx_quarter_delta1/cliente_antiguedad_delta1	0.00515160624125802	0.00333066558471234	0.0052734375	50
canarito34	0.00512938973488522	0.0140143876705665	0.011328125	51
mpasivos_margen/mactivos_margen_delta1_+_Visa_fechaalta_delta2	0.00500389459440506	0.00520043322881917	0.0060546875	52
mcuentas_saldo_delta2/mtarjeta_visa_consumo_lag1/mrentabilidad_annual_lag1/cdescubierto_preacordado_lag1/mrentabilidad_annual_lag1/mcuentas_saldo_lag2/mcuentas_saldo_lag1	0.00491487871271757	0.00727528472420603	0.0080078125	53
canarito4	0.00487579882322706	0.00590557121747661	0.00859375	54
mpasivos_margen_delta2/mtarjeta_visa_consumo_lag1/mrentabilidad_annual_lag1/mcomisiones_lag2	0.00482449498824893	0.00304131996120281	0.005078125	55
mactivos_margen_delta1/mcuentas_saldo_delta2/mtarjeta_visa_consumo_lag1/mrentabilidad_annual_lag1_-_mactivos_margen_lag2/mactivos_margen_lag1	0.0048102504544415	0.00587928673653724	0.00859375	56
chomebanking_transacciones_delta1_+_mtarjeta_visa_consumo_delta2/Master_fechaalta_delta2	0.0048082607883515	0.00675803209930039	0.007421875	57
canarito11	0.00472655296074298	0.00495467874036547	0.0064453125	58
canarito40	0.00464904382809662	0.0049085997737804	0.006640625	59
canarito31	0.00464062852745785	0.0111093576105308	0.01015625	60
canarito10	0.00462778748281053	0.0139262319011608	0.0103515625	61
mactivos_margen_lag1_-_mcuentas_saldo_lag1/mcuentas_saldo_delta1/Master_fechaalta_lag1	0.00458596527971549	0.00615922186687094	0.0068359375	62
canarito37	0.00445960398312754	0.00368837249198188	0.006640625	63
canarito3	0.00443932415522595	0.00848512801353467	0.0080078125	64
Visa_mpagominimo_delta1/mactivos_margen_lag1/Master_mpagominimo_lag1/ctrx_quarter_delta2/mpasivos_margen_delta1/Master_fechaalta_lag2/ctarjeta_visa_transacciones_lag1/Master_fechaalta_delta2	0.00437702561662568	0.00562498708761353	0.0037109375	65
canarito13	0.00436897281498795	0.00777825935946559	0.008203125	66
mactivos_margen_lag2/Visa_fechaalta_delta1/mrentabilidad_delta2/ctarjeta_visa_transacciones_lag2/mcuentas_saldo_delta1/Master_fechaalta_lag1/mcomisiones_lag2/cdescubierto_preacordado_lag1_-_Master_status_lag1	0.00432065479763336	0.0111501364142927	0.0078125	67
canarito20	0.00431831278692404	0.00563591191302454	0.0060546875	68
mactivos_margen/mpasivos_margen_lag1/Visa_mpagominimo_+_mcaja_ahorro_lag1/mrentabilidad_annual_delta1/ccomisiones_mantenimiento_lag2/mactivos_margen_delta1/chomebanking_transacciones_lag2	0.00430139507997677	0.0159479736017278	0.008203125	69
kmes_lag1/mrentabilidad_annual/Visa_fechaalta_delta1	0.00428652026700529	0.00600551714499915	0.006640625	70
canarito28	0.00427036454168062	0.00633120674215324	0.0076171875	71
canarito32	0.00422726038337531	0.00805192082768208	0.0091796875	72
canarito14	0.00410292337908458	0.00709507918821841	0.007421875	73
