Feature	Gain	Cover	Frequency
mrentabilidad_annual_delta1/mrentabilidad_annual	0.00162716833546605	0.00160843264216545	0.0026698705112802
mrentabilidad_annual_delta1/mcuentas_saldo_lag2/mcaja_ahorro_lag2	0.00160981788486575	0.00241175492379022	0.00307035108797223
mcuentas_saldo_delta1	0.00160474836499057	0.00303886054875395	0.00313709785075424
mrentabilidad_annual_delta1/mrentabilidad_annual/cproductos_lag2	0.00159234400527736	0.00153733783540324	0.0026698705112802
Visa_mpagominimo_lag1/ccomisiones_mantenimiento_lag1	0.00159196330904018	0.00572758734666871	0.0039380590041383
kmes_lag2	0.00159152945243071	0.00156801275896462	0.0026031237484982
mrentabilidad_annual/Visa_fechaalta_delta1/mrentabilidad_annual_lag2	0.00157338360744522	0.00232593136296337	0.00293685756240822
mcaja_ahorro_delta2/mactivos_margen_delta2/chomebanking_transacciones_delta2	0.00156338190309348	0.0039597085090378	0.00287011079962622
mrentabilidad_annual_lag2/mactivos_margen_lag1/kmes_delta1	0.00156192770213267	0.00450705792369629	0.00280336403684421
mcuenta_corriente_delta2/mcuenta_corriente_lag2	0.00154966601799165	0.00146821710158128	0.00240288346015218
mcaja_ahorro_delta2/mcomisiones_delta1/mcaja_ahorro_lag1/mrentabilidad_annual_lag2	0.00153024798867245	0.00519844984689451	0.00313709785075424
mrentabilidad_annual_lag1/mcuentas_saldo_lag1	0.00152041379486886	0.00181898915009495	0.00353757842744627
cproductos/mrentabilidad/cliente_antiguedad_lag2/cliente_antiguedad_delta1	0.00151922430665325	0.00225112653903362	0.00387131224135629
mpasivos_margen_lag1/mactivos_margen_delta2/mcomisiones_lag2/mactivos_margen_lag2	0.00151457958885337	0.00184193686737197	0.00300360432519023
mactivos_margen_delta2/mactivos_margen_delta2/mcuentas_saldo/mcaja_ahorro_lag1	0.00150951603800078	0.00425343534485589	0.00307035108797223
mrentabilidad_delta2	0.00149733535254081	0.00271572833949523	0.00313709785075424
mcuentas_saldo_delta1/mcuentas_saldo_lag2/mpasivos_margen_delta1/mrentabilidad_annual_delta1/ccomisiones_mantenimiento_lag2/ctrx_quarter_lag1	0.00149425478599235	0.00266842526834781	0.00246963022293419
Visa_mpagominimo_lag2	0.00148723184191932	0.00364655938813151	0.00333733813910025
mcuentas_saldo/mrentabilidad_lag2	0.0014777536216384	0.00153760837216593	0.00287011079962622
mpasivos_margen_lag1/mactivos_margen_delta2/mcomisiones_lag2	0.00146096219328251	0.00324985808796847	0.00273661727406221
mpayroll_delta2	0.00145874701470215	0.00906176131663028	0.00293685756240822
mcaja_ahorro_delta2/chomebanking_transacciones_lag1/cproductos_lag2/Visa_mpagominimo	0.0014473683665443	0.00147820864420755	0.00287011079962622
Master_fechaalta_delta1/mcaja_ahorro_delta2/kmes_lag2/Visa_fechaalta_lag2/mrentabilidad_annual_delta2/mpasivos_margen	0.00143528244084881	0.00212634286628797	0.0026031237484982
mrentabilidad_annual_lag2/mcuentas_saldo/mcomisiones_delta2/mrentabilidad_lag1	0.00143318244541061	0.00161823678172172	0.00327059137631825
